title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
11:11,Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Lion Heart (Krystal Solo),Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Heathens,Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Run Away With Me (Jessica Solo),Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Gee,Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Toxic,Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Fourth of July (Jessica Solo),Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Fingertip (Krystal Solo),Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Telephone,Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
As If It's Your Last (Krystal Solo),Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Desu (Jessica Solo),Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Paparazzi (Lady Gaga),Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
Deepthroat (Hidden Track),Krystal and Jessica,KR,,,,,,,,,,,,,,,,,
My First Kiss,Krystal and Key,KR,,,,,,,,,,,,,,,,,
Brown Hair,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
Marry Me,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
갈색머리,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
그건 너,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
사월,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
Fly Again,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
Fly Again (Take Care of Us Captain OST),Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
사라지다,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
꽃비,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
안녕,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
북극의 연인,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
머리가 나빠,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
I Don't Know Anything But Love (사랑밖에 난 몰라),Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
그건 너 (It's You),Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
나의 연인,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
달빛,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
기억상실증 (Flying Galaxy),Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
십년이 백년이 지난 후에,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
복숭아 나무,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
여름날,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
솜사탕,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
요술,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
Marry Me (Instrumental),Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
Rain,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
그건 너 It's You,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
It's You,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
사월 (Piano ver.),Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
그건 너 (IT'S YOU) M/V,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
행복했을까,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
"편히봐요, 우리",Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
I don't Know Anything but Love,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
Happy,Ku Hye Sun,KR,,,,,,,,,,,,,,,,,
