title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Umbrella,Vanilla Sky,USUK,https://www.youtube.com/watch?v=yDePwTjYPlY,https://open.spotify.com/track/07UYluZIZ7g1Ds1ykX1TXf,,4607336,39720,,,,,,,,,,,,
JUST DANCE,Vanilla Sky,USUK,https://www.youtube.com/watch?v=xOeHeDgi4Qo,https://open.spotify.com/track/2VR0OzNv2Y6PHh9auKssHB,,3892285,29121,,,,,,,,,,,,
Break It Out,Vanilla Sky,USUK,https://www.youtube.com/watch?v=Cxp2RL5WjjU,https://open.spotify.com/track/01wtmayjyWe7qLAuifEENd,,181404,792,,,,,,,,,,,,
A Thousand Miles,Vanilla Sky,USUK,https://www.youtube.com/watch?v=hdlkLR21y9U,https://open.spotify.com/track/2cWsju7KtGH36NFm6E0vWf,,266857,2694,,,,,,,,,,,,
Distance,Vanilla Sky,USUK,https://www.youtube.com/watch?v=FQLaEiqjbY8,https://open.spotify.com/track/13dGX8Evbobf73SvVWTHJc,,1051516,2597,,,,,,,,,,,,
Umbrella (Rihanna Cover),Vanilla Sky,USUK,https://www.youtube.com/watch?v=yDePwTjYPlY,,,4607336,39720,,,,,,,,,,,,
Nightmare,Vanilla Sky,USUK,https://www.youtube.com/watch?v=wM7tySZX5qQ,https://open.spotify.com/track/067NwmjpVgkQUDNyyWPQXG,,14828,56,,,,,,,,,,,,
Cut Away,Vanilla Sky,USUK,https://www.youtube.com/watch?v=hqXNfiYzOF0,https://open.spotify.com/track/1FXUg829g3gkO2IF1x8bGm,,103,0,,,,,,,,,,,,
Letargo,Vanilla Sky,USUK,https://www.youtube.com/watch?v=3povFdwpoWM,https://open.spotify.com/track/0JHaP3B0JfESNo08tKonWa,,1529,11,,,,,,,,,,,,
Summer Comes,Vanilla Sky,USUK,https://www.youtube.com/watch?v=bpgOQotw6U0,https://open.spotify.com/track/0GCzVDtGDn5lqMmLtWxiYU,,,,,,,,,,,,,,,
Goodbye,Vanilla Sky,USUK,https://www.youtube.com/watch?v=30TSQJYk4uI,https://open.spotify.com/track/27QJOKr4aKbYFNYFlXi04F,,908,7,,,,,,,,,,,,
We Were The Romans,Vanilla Sky,USUK,https://www.youtube.com/watch?v=Kpn0aRACZ74,https://open.spotify.com/track/2RqbXEwWRGQkiKfRX5FJrk,,74209,113,,,,,,,,,,,,
Devastante,Vanilla Sky,USUK,https://www.youtube.com/watch?v=7Wq2Fngqy48,https://open.spotify.com/track/3BSsMXTIR4hOjir5RSBf25,,5344,26,,,,,,,,,,,,
Zvenit Yanvarskaya Vyuga,Vanilla Sky,USUK,https://www.youtube.com/watch?v=HI9Z1UUhbUY,https://open.spotify.com/track/0pjilcbZxeTHTFALhiZl0L,,4113921,62784,,,,,,,,,,,,
The Fight,Vanilla Sky,USUK,,https://open.spotify.com/track/11z2M5o7z1qa0MOUtujG5O,,,,,,,,,,,,,,,
Welcome Back,Vanilla Sky,USUK,https://www.youtube.com/watch?v=fej-wEuUSuU,https://open.spotify.com/track/3395Y3M9Bd60ilnKZPBsiy,,993,3,,,,,,,,,,,,
Fake Season,Vanilla Sky,USUK,https://www.youtube.com/watch?v=cCo-7-OH5og,https://open.spotify.com/track/0F4SDiJuGZ9p9QpZ58KjHl,,4939,12,,,,,,,,,,,,
Se Vuoi Andare,Vanilla Sky,USUK,https://www.youtube.com/watch?v=gvcTb0eYJr4,https://open.spotify.com/track/0GPNKIvPYtxfwKQH7BL1s2,,45719,216,,,,,,,,,,,,
Waiting Patiently,Vanilla Sky,USUK,https://www.youtube.com/watch?v=-cH9CLgCevM,https://open.spotify.com/track/15HHKCzZn9tseccU6kLAV9,,2161,14,,,,,,,,,,,,
Gotta Believe,Vanilla Sky,USUK,https://www.youtube.com/watch?v=MOWaUMQmHw4,https://open.spotify.com/track/3a9SnBoSgoshmK3QgHnTlB,,,,,,,,,,,,,,,
6 Come 6,Vanilla Sky,USUK,https://www.youtube.com/watch?v=L1bJ84ig2JU,https://open.spotify.com/track/1zxLSQXMi9JCMhhaAcXMqT,,2425,13,,,,,,,,,,,,
Your Words,Vanilla Sky,USUK,https://www.youtube.com/watch?v=2PwfIBpuSu8,https://open.spotify.com/track/1ZGfMq5nA2LoibpoEUK6kJ,,2904,4,,,,,,,,,,,,
On & On,Vanilla Sky,USUK,https://www.youtube.com/watch?v=2NoEr7wTCb8,https://open.spotify.com/track/0ntpgrGx8VwSxxu8JuSC1Y,,12017,62,,,,,,,,,,,,
Wastin' All My Time,Vanilla Sky,USUK,https://www.youtube.com/watch?v=JPcJl3NI5TM,https://open.spotify.com/track/0Mcp2XlJj1VtTcHhteNcTK,,359,6,,,,,,,,,,,,
Xmas Girl,Vanilla Sky,USUK,https://www.youtube.com/watch?v=Dq55mb35R7s,https://open.spotify.com/track/0icWEXg09QJ2UbnPCtUUq1,,5556,18,,,,,,,,,,,,
Unfriend,Vanilla Sky,USUK,https://www.youtube.com/watch?v=04ELK9lCzS0,https://open.spotify.com/track/0uWm57H1vbMIp722dljFA2,,1078,4,,,,,,,,,,,,
Broken Car,Vanilla Sky,USUK,https://www.youtube.com/watch?v=8yfM5iYBWKU,https://open.spotify.com/track/1kIIlB11u4KpthdGMEgyus,,21233,59,,,,,,,,,,,,
Zvenit Yanvarskaya Vyuga (Cover),Vanilla Sky,USUK,https://www.youtube.com/watch?v=HI9Z1UUhbUY,,,4113921,62784,,,,,,,,,,,,
Wait for the Sun,Vanilla Sky,USUK,https://www.youtube.com/watch?v=bsMFMeMClK0,https://open.spotify.com/track/0cprx58PvJ7xpCuZC40Me8,,37278,115,,,,,,,,,,,,
Never Falling Star,Vanilla Sky,USUK,https://www.youtube.com/watch?v=eCMEMHpzEt0,https://open.spotify.com/track/1hzujfDaX2DmIyXFr00Ogz,,74916,173,,,,,,,,,,,,
Looking for Memories,Vanilla Sky,USUK,https://www.youtube.com/watch?v=bm0N5uIoXwM,https://open.spotify.com/track/0rEKiEZ1BU8m65ZiZJGm8d,,23412,45,,,,,,,,,,,,
The Point,Vanilla Sky,USUK,https://www.youtube.com/watch?v=8wyj6YFGd84,https://open.spotify.com/track/13bYbByBOI0LJePYRbKpks,,51252,116,,,,,,,,,,,,
On&On,Vanilla Sky,USUK,,,,,,,,,,,,,,,,,
70 Miles Far Away,Vanilla Sky,USUK,https://www.youtube.com/watch?v=8ueP_rXeEOI,https://open.spotify.com/track/04zKk2MIAdiKcBaiMg05An,,21065,45,,,,,,,,,,,,
The Ghost Track,Vanilla Sky,USUK,https://www.youtube.com/watch?v=dllhPWWBn0s,https://open.spotify.com/track/4ibxGE3y11MDvb2tHxBGK1,,21093,18,,,,,,,,,,,,
Not Your Friend,Vanilla Sky,USUK,,,,,,,,,,,,,,,,,
Suddenly,Vanilla Sky,USUK,,,,,,,,,,,,,,,,,
Gli Anni,Vanilla Sky,USUK,https://www.youtube.com/watch?v=H9BeKwyA7vE,https://open.spotify.com/track/7CZJSQFpKN3WppZBclJW9M,,753,0,,,,,,,,,,,,
Vivere Diversi,Vanilla Sky,USUK,https://www.youtube.com/watch?v=-stJRxKnNCY,https://open.spotify.com/track/4MopO4n8GySRjqUL6F5jp7,,201460,1534,,,,,,,,,,,,
All The Things She Said (Tatu),Vanilla Sky,USUK,,,,,,,,,,,,,,,,,
Back,Vanilla Sky,USUK,https://www.youtube.com/watch?v=9zMQvWhJNaY,https://open.spotify.com/track/2aQ9ROfSzuGDMI0sEXLVO5,,186,2,,,,,,,,,,,,
