title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Cupido,Frank Guerrero y su grupo Aché,Latin,,,,,,,,,,,,,,,,,
Fui yo,Frank Guerrero y su grupo Aché,Latin,,,,,,,,,,,,,,,,,
Vamos a Tocar Sonero,Frank Guerrero y su grupo Aché,Latin,,,,,,,,,,,,,,,,,
Barranquilla Tiene Un Swing,Frank Guerrero y su grupo Aché,Latin,,,,,,,,,,,,,,,,,
Frank Guerrero y Su Grupo Ache - Vamos A Tocar Sonero,Frank Guerrero y su grupo Aché,Latin,,,,,,,,,,,,,,,,,
Barranquilla Tiene Un  Swing,Frank Guerrero y su grupo Aché,Latin,,,,,,,,,,,,,,,,,
Frank Guerrero y Su Grupo Ache - Cupido,Frank Guerrero y su grupo Aché,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: IX. Salve regina,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: I. El cantico del alba,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
O Magnum Mysterium,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: II. Kyrie,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: VI. Agnus Dei,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: VII. Ave verum corpus,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: V. Sanctus - Benedictus,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: III. Gloria,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: VIII. Aue Maria,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
"Mass of the Americas: IV. Offertory ""Ave Maria""",Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: X. Alma redemptoris mater,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: XI. Ave regina cælorum,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: XII. Regina cæli,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Meditation,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Miserere,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
O Sacrum Convivium,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
In This Place,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Expectavi Dominum,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Credo,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Veni Sancte Spiritus (Live),Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Divertimento,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Veni Sancte Spiritus,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
In a Dark Time,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Exaudi,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Cantate Domino,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Psalm 23,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
No Strings,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Echo,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
"Eli, Eli!",Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Magnificat,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Crossing the Rubicon,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Frammenti,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Secret Thoughts,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
O Nata Lux,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
O Vos Omnes,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
O Magnum Mysterium (Coro Nostro),Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: VIII. Aue Maria (Nahuatl),Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Mass of the Americas: IV. Offertory (Ave Maria),Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
String Trio,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Sicut Cervus,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Ubi Caritas,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Orpheus,Frank La Rocca,Latin,,,,,,,,,,,,,,,,,
Vibes (Francesca Remix),Frank Luchs,JP,,,,,,,,,,,,,,,,,
Vibes,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Wellgunde,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Das Rheingold - Prelude,Frank Luchs,JP,,,,,,,,,,,,,,,,,
The Artificial Child,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Arrival In 802701 AD,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Die Tarnkappe,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Kabelsalat,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Die Hindenburg (Preview),Frank Luchs,JP,,,,,,,,,,,,,,,,,
Cable Salad Surgery,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Woglinde,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Flosshilde,Frank Luchs,JP,,,,,,,,,,,,,,,,,
The Talking Rings,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Konzert für Trautonium,Frank Luchs,JP,,,,,,,,,,,,,,,,,
The Time Machine (Main Theme),Frank Luchs,JP,,,,,,,,,,,,,,,,,
Yukiguni (Preview),Frank Luchs,JP,,,,,,,,,,,,,,,,,
The Mad Scientist,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Die Hindenburg,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Komako,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Prelude,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Main Theme,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Yukiguni,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Sirens,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Sirens 03,Frank Luchs,JP,,,,,,,,,,,,,,,,,
NOTT_FRLU_Theme01_V1.1,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Vibes.M19,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Vibes (Francesca Remix) 2,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Konzert für Trautonium (1985) .004,Frank Luchs,JP,,,,,,,,,,,,,,,,,
Yukiguni (2001),Frank Luchs,JP,,,,,,,,,,,,,,,,,
東京ナイト・クラブ,Frank Nagai,JP,,https://open.spotify.com/track/4peNR7ImoHDr1s0u0kkM6G,,,,,,,,,,,,,,,
Tokyo Night Club,Frank Nagai,JP,https://www.youtube.com/watch?v=wSztF4ZP6ZY,https://open.spotify.com/track/7i8dL3vlLawPsItdPivprU,,3482,107,,,,,,,,,,,,
有楽町で逢いましょう,Frank Nagai,JP,,https://open.spotify.com/track/1GkyccyP1MEpSwbohryzp8,,,,,,,,,,,,,,,
Yuurakuchou De Aimashou,Frank Nagai,JP,,https://open.spotify.com/track/0wCkEo8oa4niaFNkX8ISA8,,,,,,,,,,,,,,,
君恋し,Frank Nagai,JP,,https://open.spotify.com/track/3t01Nz0UcBnpUcwOIBJQUL,,,,,,,,,,,,,,,
