title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Fukkatsu No Ideon,Isao Taira,JP,,,,,,,,,,,,,,,,,
Sasurai Kid,Isao Taira,JP,,,,,,,,,,,,,,,,,
Ginga Senpuu Bryger,Isao Taira,JP,,,,,,,,,,,,,,,,,
Trider G7 no Theme,Isao Taira,JP,,,,,,,,,,,,,,,,,
Fukkatsu No Ideon [The Return Of Ideon],Isao Taira,JP,,,,,,,,,,,,,,,,,
Ginga Senpuu Braiger,Isao Taira,JP,,,,,,,,,,,,,,,,,
OPENING THEME: Ginga Senpuu Bryger,Isao Taira,JP,,,,,,,,,,,,,,,,,
Ideon in Resurrection,Isao Taira,JP,,,,,,,,,,,,,,,,,
GINGA SENPU BRAIGER,Isao Taira,JP,,,,,,,,,,,,,,,,,
Robot King Daioja,Isao Taira,JP,,,,,,,,,,,,,,,,,
Fukkatsu no Ideon (Ideon in Resurrection),Isao Taira,JP,,,,,,,,,,,,,,,,,
ENDING THEME: Sasurai Kid,Isao Taira,JP,,,,,,,,,,,,,,,,,
Ore wa Shachou da,Isao Taira,JP,,,,,,,,,,,,,,,,,
Minna de Odorou Valjean Rock,Isao Taira,JP,,,,,,,,,,,,,,,,,
銀河旋風ブライガー (銀河旋風ブライガー),Isao Taira,JP,,,,,,,,,,,,,,,,,
Yokatta ne Uchuu,Isao Taira,JP,,,,,,,,,,,,,,,,,
銀河旋風ブライガー,Isao Taira,JP,,,,,,,,,,,,,,,,,
Fukkatsu no Ideon (Ideon in Resurrection) - Karaoke,Isao Taira,JP,,,,,,,,,,,,,,,,,
Saikyo Robo Daiohja,Isao Taira,JP,,,,,,,,,,,,,,,,,
Fukkatsu no Ideon (Ideon in Resurrection) - TV Size,Isao Taira,JP,,,,,,,,,,,,,,,,,
Ginga Senpū Braiger - Ginga Senpuu Braiger,Isao Taira,JP,,,,,,,,,,,,,,,,,
Yokattane Uchu - TV Size,Isao Taira,JP,,,,,,,,,,,,,,,,,
Tate! Baldios,Isao Taira,JP,,,,,,,,,,,,,,,,,
Trider G7,Isao Taira,JP,,,,,,,,,,,,,,,,,
Nagisa ni Hitori,Isao Taira,JP,,,,,,,,,,,,,,,,,
Tryder G7,Isao Taira,JP,,,,,,,,,,,,,,,,,
Muteki Robo Trider G7 - Tryder G7,Isao Taira,JP,,,,,,,,,,,,,,,,,
Robot King Daioja - TV Size,Isao Taira,JP,,,,,,,,,,,,,,,,,
Oira Dotakon (OP),Isao Taira,JP,,,,,,,,,,,,,,,,,
Saikyo Robo Daiohja (Saikyo Robo Daioja) <Live>,Isao Taira,JP,,,,,,,,,,,,,,,,,
Ore ha Shachou Da - Closing Theme,Isao Taira,JP,,,,,,,,,,,,,,,,,
Hukkatsu No Ideon (Live),Isao Taira,JP,,,,,,,,,,,,,,,,,
Fukkatsu No Ideon (Space Runaway Ideon) <Live>,Isao Taira,JP,,,,,,,,,,,,,,,,,
トライダーG7のテーマ,Isao Taira,JP,,,,,,,,,,,,,,,,,
俺は社長だ,Isao Taira,JP,,,,,,,,,,,,,,,,,
Saikyo Robo Daiohja [Saikyo Robo Daiohja OP],Isao Taira,JP,,,,,,,,,,,,,,,,,
Oira Dotakon,Isao Taira,JP,,,,,,,,,,,,,,,,,
