title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
ヒャダインのカカカタ☆カタオモイ-C,Hyadain,JP,https://www.youtube.com/watch?v=osWXbe7MbGE,https://open.spotify.com/track/03LNdNAUE2xGFZpAsBmXhJ,,21406837,116375,,,,,,,,,,,,
ヒャダインのじょーじょーゆーじょー,Hyadain,JP,https://www.youtube.com/watch?v=1Xxnp0Q1GYQ,https://open.spotify.com/track/4o6lx73KC3AmKI73fDV6ZU,,11760412,82652,,,,,,,,,,,,
Start it right away,Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadain no Kakakata kataomoi-C,Hyadain,JP,https://www.youtube.com/watch?v=WhQvgHM_Nd4,,,1116596,14366,,,,,,,,,,,,
Hyadain no Joujou Yuujou (TV Size),Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadain no Joujou Yuujou,Hyadain,JP,https://www.youtube.com/watch?v=LB7kQN6uNok,,,2192870,19845,,,,,,,,,,,,
Hyadain no Kakakata Kataomoi-C (TV Size),Hyadain,JP,https://www.youtube.com/watch?v=osWXbe7MbGE,,,21406837,116375,,,,,,,,,,,,
Chocobo,Hyadain,JP,,,,,,,,,,,,,,,,,
Choose me,Hyadain,JP,https://www.youtube.com/watch?v=9C9oARllbLg,https://open.spotify.com/track/1Hw1011LomqKrWZ1SDLXdF,,315328,3094,,,,,,,,,,,,
Battle with the Four Fiends,Hyadain,JP,,,,,,,,,,,,,,,,,
Choose me feat. Sasaki Sayaka,Hyadain,JP,https://www.youtube.com/watch?v=HCz5sNRU_gY,,,194072,1629,,,,,,,,,,,,
Hyadaruko no Kakakata Kataomoi-F,Hyadain,JP,,,,,,,,,,,,,,,,,
Megaman Mix,Hyadain,JP,,,,,,,,,,,,,,,,,
Enemy Appearance!,Hyadain,JP,,,,,,,,,,,,,,,,,
ヒャダル子のカカカタ☆カタオモイ-F,Hyadain,JP,,,,,,,,,,,,,,,,,
リア充ってこんなもんだっけ,Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadain no Kakakata☆Kataomoi-C,Hyadain,JP,,,,,,,,,,,,,,,,,
半パン魂,Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadaruko no Yuujou Joujou,Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadain no Kakakata Kataomoi-C (without Hyadaruko),Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadain no Kakakata Kataomoi-C (without Hyadain),Hyadain,JP,,,,,,,,,,,,,,,,,
ヒャダル子のゆーじょーじょーじょー,Hyadain,JP,,https://open.spotify.com/track/401llVp0NnTlgu1rHSvsbM,,,,,,,,,,,,,,,
23時40分,Hyadain,JP,,,,,,,,,,,,,,,,,
Super Mario,Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadain no Kakakata Kataomoi-C (off vocal),Hyadain,JP,,,,,,,,,,,,,,,,,
CRASH!! (Let's Do It),Hyadain,JP,https://www.youtube.com/watch?v=cswTMX4oSEg,,,119947,734,,,,,,,,,,,,
Choose me feat. Sasaki Sayaka (off vocal),Hyadain,JP,,,,,,,,,,,,,,,,,
Riamitte Konna Mon Dakke feat. Disukun Seizin,Hyadain,JP,,,,,,,,,,,,,,,,,
ヒャダインとももクロのじょーじょーゆーじょー,Hyadain,JP,,,,,,,,,,,,,,,,,
Nano no Neji Mawashi Rhapsody,Hyadain,JP,,,,,,,,,,,,,,,,,
Start it right away (TV Size),Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadain no Joujou Yuujou (Without Hyadain),Hyadain,JP,,,,,,,,,,,,,,,,,
Final Fantasy IV 'Four Friends of the Elements' OC ReMix,Hyadain,JP,,,,,,,,,,,,,,,,,
Super Mario World Super Mario Western Show OC ReMix,Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadain no Joujou Yuujou (Without Hyadaruko),Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadain no Joujou Yuujou (Off Vocal),Hyadain,JP,,,,,,,,,,,,,,,,,
Start it right away (reprise),Hyadain,JP,,,,,,,,,,,,,,,,,
Yie Ar Kung Fu Rap,Hyadain,JP,,,,,,,,,,,,,,,,,
Mio no Kaputte Kaputte Moe Chigire,Hyadain,JP,,,,,,,,,,,,,,,,,
ヒャダインのカカカタ☆カタオモイ-C (without ヒャダル子),Hyadain,JP,,,,,,,,,,,,,,,,,
Super Mario World de Western Show,Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadaruko no Kakakata☆Kataomoi-F,Hyadain,JP,,,,,,,,,,,,,,,,,
ヒャダインのカカカタ☆カタオモイ-C (without ヒャダイン),Hyadain,JP,,,,,,,,,,,,,,,,,
Sakamoto-san no Nyaa to de mo Iu to Omottaka,Hyadain,JP,,,,,,,,,,,,,,,,,
HEAT!!!,Hyadain,JP,,,,,,,,,,,,,,,,,
ムーンライト伝説 - Short ver.,Hyadain,JP,,,,,,,,,,,,,,,,,
キミと中古車とラジオショウ,Hyadain,JP,,,,,,,,,,,,,,,,,
Hyadaruko no Joujou Yuujou,Hyadain,JP,,,,,,,,,,,,,,,,,
19802011 -Introduction-,Hyadain,JP,,,,,,,,,,,,,,,,,
ヒャダインと野宮真貴のカカカタ☆カタオモイ-F,Hyadain,JP,,,,,,,,,,,,,,,,,
23 Ji 40 Pun,Hyadain,JP,,,,,,,,,,,,,,,,,
