title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
"Don't Think Twice, It's Alright",Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=ETAWLyThzpE,https://open.spotify.com/track/2k9INO4dSLTfEDRz7aorQC,,98030.0,795.0,,,,,,,,,,,,
C'est si bon - 2012,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=bRvC0ICfkV8,https://open.spotify.com/track/5PcCSUGriuhWuyyWxuBnnM,,318318.0,3570.0,,,,,,,,,,,,
Les Yeux Ouverts (Dream a Little Dream of Me),Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=ita_vl23EDw,https://open.spotify.com/track/0MVwhO6zkkUESfJqQv3n4K,,547149.0,6922.0,,,,,,,,,,,,
Des croissants de soleil,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=Cj6VnuvWXOk,https://open.spotify.com/track/5LYmXfJBTwIJcPXHZlDGLN,,,,,,,,,,,,,,,
Chez Moi,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=HrCarxSBF6s,https://open.spotify.com/track/0cGdYezGvGK0BiQOPZqh6M,,35476.0,813.0,,,,,,,,,,,,
La belle dame sans regret - 2012,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=m3uEZrBt_ms,,,284669.0,2538.0,,,,,,,,,,,,
You Make Me Feel So Young,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=LbfUA-quF10,https://open.spotify.com/track/4fRHMx5xLY0XK9avz0s6tD,,18348.0,107.0,,,,,,,,,,,,
Little Boat (O Barquinho),Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=vdrZ2sq79LU,https://open.spotify.com/track/2OC9hJslBoOnruHn8qtZY8,,68671.0,885.0,,,,,,,,,,,,
C'est Si Bon,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=BsJb4C8ghV0,https://open.spotify.com/track/12yjgkyc3bkABMR144N29w,,215435.0,2243.0,,,,,,,,,,,,
Raindrops Keep Falling On My Head,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=y_GxcUsiAxk,https://open.spotify.com/track/0FpsRTLoJFxaRrxfOTna3N,,130133.0,1276.0,,,,,,,,,,,,
The Very Thought of You,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=HAuVaXSjE_E,https://open.spotify.com/track/2LrVVWl1Cv5k0ULJLpjuiV,,,,,,,,,,,,,,,
The Beat Goes On/Soul Bossa Nova,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=aJ61mGzf1Is,https://open.spotify.com/track/0JGkLxLO0XOMx63fEs2uvX,,116192.0,1375.0,,,,,,,,,,,,
Ces bottes sont faites pour marcher,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=CyNRYBSa8W4,https://open.spotify.com/track/0RUAYsqLFy7odIEq89WOWt,,,,,,,,,,,,,,,
Seule ce soir,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=HF4ta54ck6s,https://open.spotify.com/track/0qAjupkuFExXUfhSi6oh2Y,,,,,,,,,,,,,,,
C'est si bon (2012),Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=bRvC0ICfkV8,https://open.spotify.com/track/0dc0zEseqfI8hAG3NJap3B,,318318.0,3570.0,,,,,,,,,,,,
Chez moi - 2012,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=cihmKNsOzt4,,,56199.0,502.0,,,,,,,,,,,,
These Boots Were Made For Walkin',Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=VY_icw4DiPA,https://open.spotify.com/track/0CRuLbt13fJLUA1oEJ0nWP,,,,,,,,,,,,,,,
All I Do Is Dream Of You,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=SnmtGdAwZ2Q,https://open.spotify.com/track/3UcVhnu0nS968Zt349cs6p,,28390.0,421.0,,,,,,,,,,,,
Little Jack Frost,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=Y7uyRf4SEtk,https://open.spotify.com/track/1zlMixavStsNzswYmqGyFh,,8529.0,104.0,,,,,,,,,,,,
Santa Baby,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=hk7wn9Da4Lo,https://open.spotify.com/track/0h68uutL9JePFYqVUVi2xf,,,,,,,,,,,,,,,
Breaking Up Is Hard To Do,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=oENrUcQfwSg,https://open.spotify.com/track/2GpKlgXex0lkAUJWHPzgDt,,,,,,,,,,,,,,,
Petit matin,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=T7Us-DfUf20,https://open.spotify.com/track/1iGLd8Y672tw26UPtuHmoL,,,,,,,,,,,,,,,
I'm Glad There Is You,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=Hxq3TuSPRmI,https://open.spotify.com/track/17HBnScMrqe9aPgl3JpAUt,,,,,,,,,,,,,,,
Les yeux ouverts (2012),Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=br1QjBh-wXI,https://open.spotify.com/track/1yyv3qvNqUo3dkugGoRX7b,,6983.0,82.0,,,,,,,,,,,,
Almost Like Being in Love,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=NZzhje_N5QE,https://open.spotify.com/track/05InInaYq9hSnwxaN77woe,,,,,,,,,,,,,,,
Sunshine Superman,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=jKvTF_2UfhI,https://open.spotify.com/track/4ZJ4gPWjo3S3MgZmZBTHID,,23634.0,169.0,,,,,,,,,,,,
C'est Merveilleux,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=G9_kZ0-z4dE,https://open.spotify.com/track/3HVUmsxXv14VlWUgc6xVhp,,103525.0,715.0,,,,,,,,,,,,
What a Little Moonlight Can Do,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=8KMQ2sHyc5w,https://open.spotify.com/track/3iJjSCfu4angJJC7XyKkaY,,,,,,,,,,,,,,,
"Comme Je Crie, Comme Je Chante",Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=NNJKeWHxvB0,https://open.spotify.com/track/2dmqzHhL4ucigNE82Zg7nM,,7487.0,56.0,,,,,,,,,,,,
"Yester-Me, Yester-You, Yesterday",Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=fr6xTNULn8M,https://open.spotify.com/track/0alzOF3GHsuuW5SCf0arNZ,,,,,,,,,,,,,,,
Jardin d'Hiver,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=9-AM-i44dw0,https://open.spotify.com/track/1JDAw6AaFJbZ0lUlRGyA2L,,,,,,,,,,,,,,,
De Conversa Em Conversa,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=kCnmkvNIwqo,,,27204.0,294.0,,,,,,,,,,,,
O Pato (The Duck),Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=XotFIaMLu_Q,https://open.spotify.com/track/0q0rJQBzHlHmE5G2TdK9Tw,,136589.0,1524.0,,,,,,,,,,,,
He Thinks I Still Care,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=lJnurRy1aYM,https://open.spotify.com/track/46JU3E2iuFgyx6NQsvvJ95,,,,,,,,,,,,,,,
Let It Snow! Let It Snow! Let It Snow!,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=MWEVrNuY6lE,https://open.spotify.com/track/4BXxNEpXcNHi71otmoLHGj,,57030.0,188.0,,,,,,,,,,,,
Jardin d'hiver (2012),Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=UWoTMvBlBUo,https://open.spotify.com/track/3uc68NzosmeYkpZ5re4XwU,,161013.0,1265.0,,,,,,,,,,,,
Pennies from Heaven,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=hosUlmV3d5w,https://open.spotify.com/track/5TDQkt95IozWsqeC4Td18t,,64094.0,508.0,,,,,,,,,,,,
Until It's Time For You To Go,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=9I2HRVizHks,https://open.spotify.com/track/0qpfRSOLw7s20McmKIBb3F,,,,,,,,,,,,,,,
C'est merveilleux (2012),Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=NHPLbXqk2_g,https://open.spotify.com/track/2gcVgiCRHhWENurhEZQlFv,,16668.0,168.0,,,,,,,,,,,,
Quand le soleil dit bonjour aux montagnes,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=tZfoTfZQYvs,https://open.spotify.com/track/4QjkMnej3aW1EUVhUd3kAH,,,,,,,,,,,,,,,
La plus belle pour aller danser,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=8HR1OTjXkF8,https://open.spotify.com/track/6ZX17sCO1VYRZVzJzK81vY,,,,,,,,,,,,,,,
Surrey with the Fringe on Top,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=u0S_2jwbBK4,https://open.spotify.com/track/04QlfNYOSYSxKPUkKpZJn7,,,,,,,,,,,,,,,
So Many Stars,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=iZHL-vv1k5Y,https://open.spotify.com/track/1xbjsQIMYjWDC76sRm6VCP,,,,,,,,,,,,,,,
Angels' Lullaby,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=BQVH6qC3fA0,https://open.spotify.com/track/5mm4XVsDflZzcYaTvmePuf,,,,,,,,,,,,,,,
What Are You Doing New Year's Eve?,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=E0zyCjX5YNc,https://open.spotify.com/track/0VubDtemQkrMBmUPD2vgF3,,,,,,,,,,,,,,,
T'es Pas Un Autre,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=lY2qwH4uVwc,https://open.spotify.com/track/44kb6FlqsZIIUUoZbI250T,,,,,,,,,,,,,,,
Will You (Still) Love Me Tomorrow?,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=9zvD8PRYgDc,https://open.spotify.com/track/18las7t41Ak7QVjp11k9qt,,,,,,,,,,,,,,,
What a Wonderful World,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=aLsNxfgI9fA,,,14771.0,466.0,,,,,,,,,,,,
You Must Believe In Spring,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=fHfw0Hk2lkk,https://open.spotify.com/track/5NTqT7Q9My3y5pGXdRU6Zk,,12719.0,128.0,,,,,,,,,,,,
La belle dame sans regret (2012),Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=m3uEZrBt_ms,https://open.spotify.com/track/3MqQJFHstdePy7GgG3ENxq,,284669.0,2538.0,,,,,,,,,,,,
C'est merveilleux - 2012,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
Comin' Home Baby,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=6nc8wKZrf0E,https://open.spotify.com/track/3HAgQGlF3fXrPshGhZxbVn,,,,,,,,,,,,,,,
Blame It On My Youth,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=SUrV3rMZeyY,https://open.spotify.com/track/6rK09F5Teo7wTn4zoQoDqS,,,,,,,,,,,,,,,
Chez moi (2012),Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/1O9zIRMc9fVOd4sljQNENd,,,,,,,,,,,,,,,
Will You Still Be Mine,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/2BWLGlDe9UB2V96BYvBGwK,,,,,,,,,,,,,,,
The Boy Next Door,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/2XCLq0BgxVY2xh7QfIwr4H,,,,,,,,,,,,,,,
Haven't We Met?,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=EugDiSNC6DY,https://open.spotify.com/track/1mMK5N8WZaVaMDNbPU3Kmc,,,,,,,,,,,,,,,
La Vem A Baiana,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=oDTIiAvikdY,https://open.spotify.com/track/1X6X6cseXUqaWENTOmXc67,,4165.0,17.0,,,,,,,,,,,,
Like A Lover,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=dJEoq9wGRgI,https://open.spotify.com/track/28MHtaldELihOmmkQ1VxqQ,,,,,,,,,,,,,,,
My Favorite Things,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
You're Driving Me Crazy!,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=5l6NJgDWC5A,https://open.spotify.com/track/5o661hOMDJ4Kc4K5h4hd2S,,72049.0,279.0,,,,,,,,,,,,
Si tu vois ma mère,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
Over the Rainbow,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
My Time of Day / I've Never Been in Love Before,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/2ygRtTtsMbag96x3bumzsk,,,,,,,,,,,,,,,
Skylark,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=RNYo8O-L3uo,,,5323.0,77.0,,,,,,,,,,,,
Les yeux ouverts - 2012,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/3g4iGtD5ZcIEYIwqRNWTLU,,,,,,,,,,,,,,,
Jardin d'hiver - 2012,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
Is You Is Or Is You Ain't My Baby?,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=FQDyEXOWh_I,https://open.spotify.com/track/4i9QLMwE4tCNs8sEctx77m,,,,,,,,,,,,,,,
T'es pas un autre (2012),Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/2eTXbjRrwg4kjkfL2rKBSj,,,,,,,,,,,,,,,
Our Love Is Here To Stay,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=siyjO19UWjE,https://open.spotify.com/track/4Wt8dkNUy8FYzYMN4U8Hta,,,,,,,,,,,,,,,
On The Sunny Side Of The Street,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/5hYGZ8mR8IrdkJC3B8mqHF,,,,,,,,,,,,,,,
(I've Got) Just About Everything I Need,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/4LTSqvsV7J2AxsOFm0g4ip,,,,,,,,,,,,,,,
Enough to Be on Your Way,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/32KeeUAyi8rUDL5f9Lq36P,,,,,,,,,,,,,,,
Someone To Watch Over Me,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=MEBB_r8eWe8,https://open.spotify.com/track/1a4581V4SyvQkgGXeBuWzl,,,,,,,,,,,,,,,
Gentle Rain,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=5yYOLEKjbH8,https://open.spotify.com/track/3k3EokpRfxR5Ws1Lxp1Wiq,,,,,,,,,,,,,,,
Comme je crie comme je chante (2012),Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/0iIfYsfSTFx7PTm5xOlbLD,,,,,,,,,,,,,,,
Retrato Em Branco e Preto,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=tBQGqH_p3jo,https://open.spotify.com/track/6rvnOobfgCB1CUYr6Yw4x3,,,,,,,,,,,,,,,
A Time For Love,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=kfQYkcwM6lg,https://open.spotify.com/track/0eAlK0rHNh1YRpqtO3gfxW,,,,,,,,,,,,,,,
Little Jazz Bird,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
The Things We Did Last Summer,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/2LVEm1GAjt7QCDYYt40HAZ,,,,,,,,,,,,,,,
Summer Song,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/3Q3Ly8dV1khbr5ZmInFQGl,,,,,,,,,,,,,,,
La Belle Dame Sans Regret,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=sqrkAfeDKeE,https://open.spotify.com/track/5h53gAM43H9eWNtNSdn0ov,,,,,,,,,,,,,,,
Winter Wonderland,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/0gyVDIi0pUjEZ9cSgilpgP,,,,,,,,,,,,,,,
I've Got My Love To Keep Me Warm,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=aovycalhtBI,https://open.spotify.com/track/0U16opSlSmakhOgRPpXqU9,,,,,,,,,,,,,,,
So Danço Samba,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=r9UUfAZdqRc,https://open.spotify.com/track/0aPuKPEHyawl89vuIbgU2h,,,,,,,,,,,,,,,
Aguas de Marco,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/08AHLvg73NbSOeuq5Wo5S9,,,,,,,,,,,,,,,
Bird of Beauty,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=OEXB-gWSPz0,,,58459.0,234.0,,,,,,,,,,,,
Chanson pour une nuit d'hiver,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/4v5igJYEez7gAKiyHuVFBo,,,,,,,,,,,,,,,
Feelin' Groovy,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
These Boots Are Made for Walkin' - Live,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
Joy Spring,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/0k4scFItFOTLhjgXuX3VNC,,,,,,,,,,,,,,,
"Baby, It's Cold Outside",Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/2z7yTelYNUPtz5AjfrWWVR,,,,,,,,,,,,,,,
Christmas Time Is Here,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=FqrUYjiBdNc,https://open.spotify.com/track/18yoZlONTkjY2hzsgiDAVh,,,,,,,,,,,,,,,
It's Only a Paper Moon,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=MUcm8s_rMQE,https://open.spotify.com/track/3AkNYi4q7YV9JnEibx9QDF,,,,,,,,,,,,,,,
T'es pas un autre - 2012,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
Comme je crie comme je chante - 2012,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
As-tu vu le Père Noël ?,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/462O20KmBKsPIpt740fenJ,,,,,,,,,,,,,,,
Raindrops Keep Fallin' On My Head (Live),Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
Les Yeux Ouverts,Emilie-Claire Barlow,Latin,https://www.youtube.com/watch?v=wq0tp6kXNWw,,,,,,,,,,,,,,,,
Bye Bye Blackbird,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/1McMnnHzfRaoZRwB2tHWu0,,,,,,,,,,,,,,,
Freddie Freeloader,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/4Mjv81kB11l9rATkquXOHV,,,,,,,,,,,,,,,
Smoke Gets In Your Eyes,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/3OiQn4V4nCd0f4qyX8Z3Mo,,,,,,,,,,,,,,,
Fais comme l'oiseau,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
Bem Bom,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/3nl2bU5pBcRrYTxoi8AmiC,,,,,,,,,,,,,,,
Zabumba No Mar,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/4u241fNjvHgTbFEXLHh6ob,,,,,,,,,,,,,,,
On a Clear Day,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
I'm Old Fashioned,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/0XRYx63uoMhn8aC3EO1cMK,,,,,,,,,,,,,,,
Billie's Bounce,Emilie-Claire Barlow,Latin,,https://open.spotify.com/track/0FxSg43HlwRDI6tuT9phvY,,,,,,,,,,,,,,,
Valentine's Day,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
Where Will I Be?,Emilie-Claire Barlow,Latin,,,,,,,,,,,,,,,,,
