title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Magical Mirror,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=pPvbSkAKJOM,https://open.spotify.com/track/6xfL2yn02bBF8BZJOK34N9,,1288,10,,,,,,,,,,,,
Free and easy,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=mc3mLlQYPbc,https://open.spotify.com/track/2ZwWuj4WmKpBVeZuYVWZPO,,420,9,,,,,,,,,,,,
Supernovae,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=o6grF2IUMz0,https://open.spotify.com/track/2AHdYijOmUZGq8Cso8UbM4,,12833,115,,,,,,,,,,,,
The Void,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=IzFSAvXVevQ,https://open.spotify.com/track/2IiMIlmWKGW21stbvlybmb,,574,9,,,,,,,,,,,,
Over The Top,Sudden Death Of Stars,EU,,https://open.spotify.com/track/7KTTjChCBZR01ktDUP5Mzo,,,,,,,,,,,,,,,
Inside Out,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=3kIpD8dB0PM,https://open.spotify.com/track/04265QbwbkiIjscmOEospJ,,226,0,,,,,,,,,,,,
The Break up,Sudden Death Of Stars,EU,,https://open.spotify.com/track/0VtVMo6PRQP3Ji2Eoses8z,,,,,,,,,,,,,,,
Pony Tails,Sudden Death Of Stars,EU,,https://open.spotify.com/track/0R5YiXZo2nUA0WX8HpRp7b,,,,,,,,,,,,,,,
I'll Be There,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=LCXEK5bvALU,https://open.spotify.com/track/1FrGF6HVLpLQFfWZ9TDNJE,,,,,,,,,,,,,,,
Blackboard,Sudden Death Of Stars,EU,,https://open.spotify.com/track/1T1U4wP1MrlIyKTt4EbtxV,,,,,,,,,,,,,,,
Bright Sunday,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=MvFW0QKR1YU,https://open.spotify.com/track/3GWr6lQfOOvBtMIIKJRfUW,,991,6,,,,,,,,,,,,
Why Won't You Try,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=hnbKMaXeo6o,https://open.spotify.com/track/3x10uotf5dWIPVe15QoOTF,,261,3,,,,,,,,,,,,
Goodbye,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=xRvgHiJQOBM,https://open.spotify.com/track/3WJcHsH8sIURw21SQQ5H1T,,3525,20,,,,,,,,,,,,
All About You,Sudden Death Of Stars,EU,,https://open.spotify.com/track/4MXIaqEBb0EwifmU9VBs0j,,,,,,,,,,,,,,,
I'm Not Among Believers,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=Pb1U0EIZIM4,https://open.spotify.com/track/1wGVRxjEQog1fZAqMlSOEA,,,,,,,,,,,,,,,
Halcyon Days,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=k0oSqSz2djo,https://open.spotify.com/track/3uLIcP1FzgUtoJiN9LypLq,,2610,28,,,,,,,,,,,,
Two,Sudden Death Of Stars,EU,,https://open.spotify.com/track/0bA2aRoJKKPHcjyvStJzQe,,,,,,,,,,,,,,,
The Love Substitute,Sudden Death Of Stars,EU,https://www.youtube.com/watch?v=pPvbSkAKJOM,https://open.spotify.com/track/0xt1leUHKhhSZkxsQA5qyR,,1288,10,,,,,,,,,,,,
