title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Dangerous Ground,H.E.A.T,USUK,https://www.youtube.com/watch?v=b6d8xJqY2uA,https://open.spotify.com/track/4r0xAkz8WM8q1jylMLNhdy,,379127,5206,,,,,,,,,,,,
1000 Miles,H.E.A.T,USUK,https://www.youtube.com/watch?v=TXjzTMaB39w,https://open.spotify.com/track/0Hs3yGXvUJKk1W8dkkaMt2,,855422,4196,,,,,,,,,,,,
Living On The Run,H.E.A.T,USUK,https://www.youtube.com/watch?v=he5IEXtdjpE,https://open.spotify.com/track/3Q9Xm004yp4mj8t2vso5NL,,3783883,23002,,,,,,,,,,,,
A Shot At Redemption,H.E.A.T,USUK,https://www.youtube.com/watch?v=_f6D5qP9WAc,https://open.spotify.com/track/0nrr8b2eibQLyCNh2GgtEv,,680785,4955,,,,,,,,,,,,
In And Out of Trouble,H.E.A.T,USUK,https://www.youtube.com/watch?v=3wOy75FamI4,https://open.spotify.com/track/1Mclrm7Be9rBowu6a8yDXb,,640287,4614,,,,,,,,,,,,
Beg Beg Beg,H.E.A.T,USUK,https://www.youtube.com/watch?v=7utH8aMCKU0,https://open.spotify.com/track/05GeveFE58RHq8dHdwtqgq,,43479,210,,,,,,,,,,,,
Breaking the Silence,H.E.A.T,USUK,https://www.youtube.com/watch?v=GRNKLwClUg0,https://open.spotify.com/track/4C6nkqoV28lQDtbH2R7W8I,,6451,53,,,,,,,,,,,,
Mannequin Show,H.E.A.T,USUK,https://www.youtube.com/watch?v=-YkONu7Q8co,https://open.spotify.com/track/3mf7jAdHZ6VRf1F3SW8Uwn,,620559,3688,,,,,,,,,,,,
Back to the Rhythm,H.E.A.T,USUK,https://www.youtube.com/watch?v=e4bj3LM3G5A,https://open.spotify.com/track/24fr1FhHcYlEsc8gEa0ct8,,613763,10889,,,,,,,,,,,,
There For You,H.E.A.T,USUK,https://www.youtube.com/watch?v=8mWdIDuvIvE,https://open.spotify.com/track/10WfPYm6LiuDq2H0hDjZca,,21281,234,,,,,,,,,,,,
One by One,H.E.A.T,USUK,https://www.youtube.com/watch?v=kFaPjl9jYNw,https://open.spotify.com/track/17TqkcrOFVqQ24CrGQXoNs,,853022,9379,,,,,,,,,,,,
Never Let Go,H.E.A.T,USUK,https://www.youtube.com/watch?v=BpOsx-i6fJE,https://open.spotify.com/track/2jhCSx69RQLSKlOExrZxU0,,3917,48,,,,,,,,,,,,
Falling Down,H.E.A.T,USUK,https://www.youtube.com/watch?v=z7ng5NkJcQ8,https://open.spotify.com/track/4QoX6gsx2z05XmYSdESI9J,,43499,405,,,,,,,,,,,,
Keep On Dreaming,H.E.A.T,USUK,https://www.youtube.com/watch?v=3hsSlfB2l-8,https://open.spotify.com/track/2MQ4rPJ1mznlzPwYEBmnli,,2036,41,,,,,,,,,,,,
Cry,H.E.A.T,USUK,https://www.youtube.com/watch?v=nTgnSW6MOdM,https://open.spotify.com/track/1cGAbcxBbJAXIgPwJ68A0z,,209632,1082,,,,,,,,,,,,
Rock Your Body,H.E.A.T,USUK,https://www.youtube.com/watch?v=VHmPyE3Wetg,https://open.spotify.com/track/1OHD41m5OcW4IOrbbxdZQ1,,260310,1981,,,,,,,,,,,,
Inferno,H.E.A.T,USUK,https://www.youtube.com/watch?v=wuD4QBoNDxA,https://open.spotify.com/track/01IW64p3vp2FaoLTCAIwpC,,130980,636,,,,,,,,,,,,
