title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Feliz Navidad,José Feliciano,Latin,https://www.youtube.com/watch?v=xMtuVP8Mj4o,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId,,43076115,145777,,,,,,,,,,,,
Light My Fire,José Feliciano,Latin,https://www.youtube.com/watch?v=Fnf9PJWwPZ0,https://open.spotify.com/track/4bhxSTYiGlRrZbqHXfC3Rt,,,,,,,,,,,,,,,
California Dreamin',José Feliciano,Latin,https://www.youtube.com/watch?v=znodcEepIjE,https://open.spotify.com/track/3rU0sziIji4mxvd39x6Z5X,,532088,4641,,,,,,,,,,,,
"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",José Feliciano,Latin,https://www.youtube.com/watch?v=FHVByhErU8E,https://open.spotify.com/track/606WoZeEY2gs7wCne8VPUN,,6695412,66570,,,,,,,,,,,,
El Tango De Roxanne,José Feliciano,Latin,https://www.youtube.com/watch?v=MQXaH5zIgy0,,,310859,4333,,,,,,,,,,,,
California Dreaming,José Feliciano,Latin,https://www.youtube.com/watch?v=JGtgiKTbs4k,https://open.spotify.com/track/1ZZseJRM9PhtSQeIwkph5V,,318959,3412,,,,,,,,,,,,
Rain,José Feliciano,Latin,https://www.youtube.com/watch?v=AUDPWiv28MI,,,3566382,20332,,,,,,,,,,,,
La Copa Rota,José Feliciano,Latin,https://www.youtube.com/watch?v=IBmhBH4gVjc,https://open.spotify.com/track/6H4RtasCxdA39YEndc3mjH,,25397921,87000,,,,,,,,,,,,
Golden Lady,José Feliciano,Latin,,,,,,,,,,,,,,,,,
Sunny,José Feliciano,Latin,https://www.youtube.com/watch?v=3qrHxj85kNQ,,,142978,1077,,,,,,,,,,,,
La Bamba,José Feliciano,Latin,https://www.youtube.com/watch?v=bnilUFY5ztU,,,73163,441,,,,,,,,,,,,
Qué Será,José Feliciano,Latin,https://www.youtube.com/watch?v=sb1_b8y5XZ0,,,13025996,55014,,,,,,,,,,,,
In My Life,José Feliciano,Latin,https://www.youtube.com/watch?v=DbAwntHoZNw,,,,,,,,,,,,,,,,
Cuando Pienso En Ti,José Feliciano,Latin,https://www.youtube.com/watch?v=1_G9VAD5opo,,,3842466,6764,,,,,,,,,,,,
Don't Let The Sun Catch You Crying,José Feliciano,Latin,https://www.youtube.com/watch?v=OSK7g7IoS54,,,31434,167,,,,,,,,,,,,
Que Sera Sera,José Feliciano,Latin,https://www.youtube.com/watch?v=uhxhMZOfHFU,,,425895,3544,,,,,,,,,,,,
The Windmills Of Your Mind,José Feliciano,Latin,https://www.youtube.com/watch?v=b8S_BPVO53M,,,204515,980,,,,,,,,,,,,
Pegao,José Feliciano,Latin,https://www.youtube.com/watch?v=0oS0wBAS8m8,,,,,,,,,,,,,,,,
Light My Fire - Digitally Mastered - April 1992,José Feliciano,Latin,,,,,,,,,,,,,,,,,
