title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Beautiful Ones,Suede,USUK,https://www.youtube.com/watch?v=xqovGKdgAXY,https://open.spotify.com/track/0RxWeRjUUQqGUxOYn5gniE,,26583666.0,156662.0,,,,,,,,,,,,
Animal Nitrate,Suede,USUK,https://www.youtube.com/watch?v=AGgSE2ZtCzk,https://open.spotify.com/track/3Cf6hpnrWfhGA59IK4E8F8,,732895.0,3792.0,,,,,,,,,,,,
Trash,Suede,USUK,https://www.youtube.com/watch?v=-PdKGDMhau4,https://open.spotify.com/track/4U9HRJbLN9xRb7yDMmePDE,,10986576.0,67666.0,,,,,,,,,,,,
So Young,Suede,USUK,https://www.youtube.com/watch?v=twoO3xYRsz0,https://open.spotify.com/track/04DsvTy1frcW9EBR4MSTZI,,3831048.0,23117.0,,,,,,,,,,,,
The Drowners,Suede,USUK,https://www.youtube.com/watch?v=3nWJQStqrfw,https://open.spotify.com/track/0AWrKhznIETWsW9UOyoBRQ,,1653643.0,10483.0,,,,,,,,,,,,
The Wild Ones,Suede,USUK,https://www.youtube.com/watch?v=a0SuX1IvJys,https://open.spotify.com/track/3kmbduVGPLICBr5iQy8rcY,,2285328.0,11420.0,,,,,,,,,,,,
Filmstar,Suede,USUK,https://www.youtube.com/watch?v=PX6L65xgOzY,https://open.spotify.com/track/0uVs6U98iXfkheVXjTNwqf,,745137.0,5430.0,,,,,,,,,,,,
Metal Mickey,Suede,USUK,https://www.youtube.com/watch?v=0rbw5FaCAzw,https://open.spotify.com/track/14g4bsDstOwwHqVRzS0dJx,,1148035.0,6271.0,,,,,,,,,,,,
Saturday Night,Suede,USUK,https://www.youtube.com/watch?v=wEWn0aVcuSM,https://open.spotify.com/track/0qVcQoql8jR1wLvhy0wJ9C,,4788545.0,23027.0,,,,,,,,,,,,
She's in Fashion,Suede,USUK,https://www.youtube.com/watch?v=iNPA68htGxk,https://open.spotify.com/track/0FXwpyQdVrB2HHA3D0Eg8B,,5883804.0,33326.0,,,,,,,,,,,,
Lazy,Suede,USUK,https://www.youtube.com/watch?v=YP2enk5w5fk,https://open.spotify.com/track/001wAXU0lrIKnQkKTknmQA,,1855915.0,8497.0,,,,,,,,,,,,
We Are the Pigs,Suede,USUK,https://www.youtube.com/watch?v=fxtIwh1Nz0k,https://open.spotify.com/track/02U45wlBcdavWlBSMKGKzT,,1042932.0,6054.0,,,,,,,,,,,,
New Generation,Suede,USUK,https://www.youtube.com/watch?v=hkSlV8nAuCs,https://open.spotify.com/track/46zZcxNEESpjRRvnSzDm6K,,1183686.0,6161.0,,,,,,,,,,,,
Everything Will Flow,Suede,USUK,https://www.youtube.com/watch?v=iJKPP13Tqi4,https://open.spotify.com/track/0750F9XDWcXwngkRMKcXQ3,,2795819.0,15514.0,,,,,,,,,,,,
Stay Together,Suede,USUK,https://www.youtube.com/watch?v=LPfhAksS28g,https://open.spotify.com/track/0X3r2Q68U25MsRoOvEy5Zx,,1997273.0,8473.0,,,,,,,,,,,,
Sleeping Pills,Suede,USUK,https://www.youtube.com/watch?v=2e5N0tn1-7s,https://open.spotify.com/track/0jQUQEM7ryELY90G09Viwp,,194023.0,1441.0,,,,,,,,,,,,
Moving,Suede,USUK,https://www.youtube.com/watch?v=1iB5Rw5dcOE,https://open.spotify.com/track/0aHltxnYEW0oVA6kim7DFl,,92199.0,818.0,,,,,,,,,,,,
Pantomime Horse,Suede,USUK,https://www.youtube.com/watch?v=xOAMHGb7hPE,https://open.spotify.com/track/1lumw1XLAxoAtD6yIRxR4W,,212191.0,1557.0,,,,,,,,,,,,
She's Not Dead,Suede,USUK,https://www.youtube.com/watch?v=l6s9rbLeBlE,https://open.spotify.com/track/2EflkVMYwyGS24ioZh08tl,,35629.0,267.0,,,,,,,,,,,,
Heroine,Suede,USUK,https://www.youtube.com/watch?v=XxwuobJQ3H0,https://open.spotify.com/track/0Z35611DNoNXbdAEYLi4P0,,25274.0,274.0,,,,,,,,,,,,
Electricity,Suede,USUK,https://www.youtube.com/watch?v=ygHrqRx7Abg,https://open.spotify.com/track/058xoY93ktvtI2H6zJUZrF,,793892.0,4446.0,,,,,,,,,,,,
The Next Life,Suede,USUK,https://www.youtube.com/watch?v=Ur5qz2X1vAE,https://open.spotify.com/track/038yfpVNXW1Ztd4QNywK0a,,122654.0,1207.0,,,,,,,,,,,,
She,Suede,USUK,https://www.youtube.com/watch?v=LMRW9vJ10pU,https://open.spotify.com/track/0l65GYtwJSJa9yHB0kwTPn,,400452.0,2010.0,,,,,,,,,,,,
By the Sea,Suede,USUK,https://www.youtube.com/watch?v=f38IeziNPKA,https://open.spotify.com/track/01TizNtydJGQeRGW74ZnoV,,92390.0,786.0,,,,,,,,,,,,
Breakdown,Suede,USUK,https://www.youtube.com/watch?v=17Kw2m5xNYo,https://open.spotify.com/track/3wWd06cB5lkv9S5xoBnbHN,,15584.0,114.0,,,,,,,,,,,,
Can't Get Enough,Suede,USUK,https://www.youtube.com/watch?v=FGeFkrfrHLc,https://open.spotify.com/track/1IJJQrnZCZitW5G36o6Gqb,,347433.0,1841.0,,,,,,,,,,,,
Animal Lover,Suede,USUK,https://www.youtube.com/watch?v=Fw4YeoKS9XE,https://open.spotify.com/track/1SFxI8qc6X5M2aoxiciXgb,,79038.0,608.0,,,,,,,,,,,,
Introducing the Band,Suede,USUK,https://www.youtube.com/watch?v=EFYWruinR1Y,https://open.spotify.com/track/0XNUBmBz8oRZMnWbPtgRMM,,116061.0,631.0,,,,,,,,,,,,
The Asphalt World,Suede,USUK,https://www.youtube.com/watch?v=gLnc4RZLDDU,https://open.spotify.com/track/1HHtV7ScJ77AlSi5JemAnF,,258401.0,2052.0,,,,,,,,,,,,
The Chemistry Between Us,Suede,USUK,https://www.youtube.com/watch?v=Bv2OTFN1ZdE,https://open.spotify.com/track/0BDDgMv96w7J71nAyaaQun,,365695.0,2119.0,,,,,,,,,,,,
This Hollywood Life,Suede,USUK,https://www.youtube.com/watch?v=QMG_u3Pglbo,https://open.spotify.com/track/0ubUltE7YB3w0ZnyjPc0tB,,78485.0,484.0,,,,,,,,,,,,
Still Life,Suede,USUK,https://www.youtube.com/watch?v=1jjywIwhQR4,https://open.spotify.com/track/0BMxAk9Fr93y9rKFBiY4E2,,182593.0,474.0,,,,,,,,,,,,
Picnic by the Motorway,Suede,USUK,https://www.youtube.com/watch?v=HCb2aegJrhs,https://open.spotify.com/track/5e8opqvGyo5Ip5YZ7ZUzuV,,47866.0,452.0,,,,,,,,,,,,
Starcrazy,Suede,USUK,https://www.youtube.com/watch?v=ohx5i-kVDqY,https://open.spotify.com/track/422VBDz9qdgG3fzST8Bg2v,,158279.0,744.0,,,,,,,,,,,,
The 2 of Us,Suede,USUK,https://www.youtube.com/watch?v=b6TKgayucck,https://open.spotify.com/track/07SkIm71KBSHk6RN256iAF,,235762.0,1656.0,,,,,,,,,,,,
My Insatiable One,Suede,USUK,https://www.youtube.com/watch?v=_ADO9G4ElCQ,https://open.spotify.com/track/0BSZxKBqJa0K0aqtrNmq6a,,145928.0,1083.0,,,,,,,,,,,,
Attitude,Suede,USUK,https://www.youtube.com/watch?v=WipB_iHtokE,https://open.spotify.com/track/1lHDmewYZm9GjlUGGcLgWi,,3715.0,67.0,,,,,,,,,,,,
The Power,Suede,USUK,https://www.youtube.com/watch?v=LdDK2nr_D5Q,https://open.spotify.com/track/079XqY41doxh4IwTKTEPTA,,186266.0,1215.0,,,,,,,,,,,,
It Starts and Ends With You,Suede,USUK,https://www.youtube.com/watch?v=29-Vvrw4YCQ,https://open.spotify.com/track/3isTAn9bchmvkZa6yfidLV,,49053.0,291.0,,,,,,,,,,,,
Obsessions,Suede,USUK,https://www.youtube.com/watch?v=Oo7e3Uoz2zs,https://open.spotify.com/track/0JuaJxmwwPGXPTipVJ5lqL,,58353.0,494.0,,,,,,,,,,,,
Black or Blue,Suede,USUK,https://www.youtube.com/watch?v=W38v0cNPnAo,https://open.spotify.com/track/1aWnZTLj82Tez5TJ6Sfu4a,,75244.0,519.0,,,,,,,,,,,,
Daddy's Speeding,Suede,USUK,https://www.youtube.com/watch?v=8lug-q3spoI,https://open.spotify.com/track/1MbhKIbjZyMe0JX4I6KHqe,,80873.0,483.0,,,,,,,,,,,,
Trash (Remastered),Suede,USUK,https://www.youtube.com/watch?v=-PdKGDMhau4,https://open.spotify.com/track/2FiaRFs6gjyHeMkeXifg4x,,10986576.0,67666.0,,,,,,,,,,,,
Positivity,Suede,USUK,https://www.youtube.com/watch?v=bCLLZiMEHFQ,https://open.spotify.com/track/1w8Q4ZTTxntPDwx8eBEZwm,,122105.0,894.0,,,,,,,,,,,,
