title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Garden,Spiral Life,JP,https://www.youtube.com/watch?v=bezCXU9hdCs,https://open.spotify.com/track/3no3epAMrrjPAeA70wmHj8,,213570.0,1651.0,,,,,,,,,,,,
Cheeky,Spiral Life,JP,https://www.youtube.com/watch?v=3tOEzdma2sw,https://open.spotify.com/track/2IGzZqgEM9mNVnbeCcWJmU,,92481.0,255.0,,,,,,,,,,,,
MAYBE TRUE,Spiral Life,JP,https://www.youtube.com/watch?v=WVZ6t-d3eFk,,,224294.0,1487.0,,,,,,,,,,,,
20Th Century Flight,Spiral Life,JP,https://www.youtube.com/watch?v=1ASotpljs2k,,,129803.0,1131.0,,,,,,,,,,,,
The Answer,Spiral Life,JP,https://www.youtube.com/watch?v=-U7RTnUrR3M,https://open.spotify.com/track/0zvQKOyyrkBcCsi7NegWqY,,42487.0,290.0,,,,,,,,,,,,
"Another Day, Another Night",Spiral Life,JP,https://www.youtube.com/watch?v=7FVhtg8eaF4,https://open.spotify.com/track/08WxoHkXDcckIlktgH9OTw,,82305.0,721.0,,,,,,,,,,,,
Raspberry Belle,Spiral Life,JP,https://www.youtube.com/watch?v=C7zU_BA0qu4,https://open.spotify.com/track/53fjtl8LkNClWUhiKbQH0P,,845.0,1.0,,,,,,,,,,,,
Dance To God,Spiral Life,JP,https://www.youtube.com/watch?v=vUeu7gXHBus,https://open.spotify.com/track/6bpkWFqNQ2pGBoQdB2ScJm,,29991.0,124.0,,,,,,,,,,,,
Where're You From? Where're You Going?,Spiral Life,JP,,,,,,,,,,,,,,,,,
Further Along,Spiral Life,JP,https://www.youtube.com/watch?v=r1oxlNpgEF0,https://open.spotify.com/track/6J5GytOjcBI4E6hfjDKbsq,,3032.0,17.0,,,,,,,,,,,,
