title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Stop For A Minute,"""#Botsu""",JP,https://www.youtube.com/watch?v=zI9C9j0QgU4,,,14025554.0,82830.0,,,,,,,,,,,,
(darude) sandstorm (original mix)[www homeofmusic com],"""#Botsu""",JP,https://www.youtube.com/watch?v=61-PXrbs4MA,https://open.spotify.com/track/2lylyZl9S7rbp2FUP5IS0r,,4811528.0,44569.0,,,,,,,,,,,,
20 Titelnummer 20,"""#Botsu""",JP,https://www.youtube.com/watch?v=4aM5RYx3-LU,,,5.0,1.0,,,,,,,,,,,,
The Shirelles - Mamma Said,"""#Botsu""",JP,https://www.youtube.com/watch?v=L842mz-tNBQ,,,4316508.0,51113.0,,,,,,,,,,,,
Thaw,"""#Botsu""",JP,,,,,,,,,,,,,,,,,
Tim McMorris - Shape The World,"""#Botsu""",JP,https://www.youtube.com/watch?v=0RAlgHCvwpg,,,149968.0,1820.0,,,,,,,,,,,,
Oliver Koletzki & Fran - Echoes,"""#Botsu""",JP,https://www.youtube.com/watch?v=p26jvkS8tLI,,,3245418.0,18288.0,,,,,,,,,,,,
04 As Real As You and Me,"""#Botsu""",JP,https://www.youtube.com/watch?v=eKXxQgXCLIE,,,2075037.0,28140.0,,,,,,,,,,,,
567,"""#Botsu""",JP,,,,,,,,,,,,,,,,,
03 - gasoline,"""#Botsu""",JP,,,,,,,,,,,,,,,,,
El Airoplano,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
La Toma de Torreón,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
El Caballo Blanco,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
Maria La Bandida,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
La Media Vuelta,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
Pa' Todo el Año,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
En El Ultimo Trago,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
Por Una Mujer Casada,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
El Sinaloense,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
Rosita Alvirez,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
Te Traigo En Mi Cartera,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
04 Mi Gusto Es,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
Las Isabeles,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
Cuatro Caminos,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
Los Camperos,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
El Cenzontle,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
La Traicionera,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
El General,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
Micaballo Ballo,"""Charro"" Avitia",Latin,,,,,,,,,,,,,,,,,
