title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Ocells Del Mediterrani,Esqueixada Sniff,Latin,,https://open.spotify.com/track/1ZgNty7zqehceTNks2nijH,,,,,,,,,,,,,,,
Laura,Esqueixada Sniff,Latin,,https://open.spotify.com/track/0oICT5Qi0nVWjwlvuF8UQY,,,,,,,,,,,,,,,
Bahia,Esqueixada Sniff,Latin,,https://open.spotify.com/track/1BZKNnviLZQY3rqMZ7qz2r,,,,,,,,,,,,,,,
Yei Boom (Son De Caza),Esqueixada Sniff,Latin,,https://open.spotify.com/track/1A216Gf3BWkgo5wmhpU8ol,,,,,,,,,,,,,,,
Records d'Estiu,Esqueixada Sniff,Latin,,https://open.spotify.com/track/1HnGrR5L9TjnwVhnH0W64r,,,,,,,,,,,,,,,
Amanecer en un ”Fundill” Astral - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Laura - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Siddhatha - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Bacallà Mon Amour,Esqueixada Sniff,Latin,,https://open.spotify.com/track/0AjgYcSeQjZRHITXw4Km1R,,,,,,,,,,,,,,,
Siddhartha,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Yei Boom (Son de Caza) - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Planeador Abajo,Esqueixada Sniff,Latin,https://www.youtube.com/watch?v=vIEAlYJnvOs,https://open.spotify.com/track/074iY69LSuDDWC1VWWPChH,,566.0,7.0,,,,,,,,,,,,
Ocells del Mediterrani - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Bacallà Mon Amour - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Bahía,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
"Amanecer En Un ""Fundill"" Astral",Esqueixada Sniff,Latin,,https://open.spotify.com/track/07lnfI6FTNldJfIFGYCV1V,,,,,,,,,,,,,,,
"Negreta ""Sabrosona""",Esqueixada Sniff,Latin,,https://open.spotify.com/track/5e4QKNmHrN2cBVy2TeUbdn,,,,,,,,,,,,,,,
Bahia - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
"Por Fuera, Por Dentro",Esqueixada Sniff,Latin,,https://open.spotify.com/track/1YprHPSfrVISMCDW2ERfoU,,,,,,,,,,,,,,,
Deyà,Esqueixada Sniff,Latin,,https://open.spotify.com/track/3D3WR8NblmkYp7uXXrZxOi,,,,,,,,,,,,,,,
Ecos Còsmics - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Deyà (Reprise) - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Deyà (Reprise),Esqueixada Sniff,Latin,,https://open.spotify.com/track/4gFlQzXwlPODt5ks2s16sb,,,,,,,,,,,,,,,
Deyà - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Records D'Estiu - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Negreta ”Sabrosona” - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Siddhatha,Esqueixada Sniff,Latin,,https://open.spotify.com/track/44YuItXeuMVcP8Nuk69Pt7,,,,,,,,,,,,,,,
Ecos Còsmics,Esqueixada Sniff,Latin,,https://open.spotify.com/track/0w0flYAo86fx7ulGFwG7XR,,,,,,,,,,,,,,,
Planeador Abajo - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Negreta Sabrosona,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
La Respuesta,Esqueixada Sniff,Latin,,https://open.spotify.com/track/42AHetD5EqQyothZ2gJYld,,,,,,,,,,,,,,,
Dey A,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Amanecer En Un '' Fundill '' Astral,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Deyà (En Directe),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
"Por Fuera, por Dentro - En Directe",Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Ecos Cosmics,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Bacalla Mon Amour (Spain '79 Jazz-Rock),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Dey A (Reprise),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Amanecer En Un ''Fundill'' Astral,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
La Respuesta - En Directe,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Bacalla Mon Amour,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Pájaros del Mediterraneo,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Amanecer En Un Fundill Astral,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Ocells del Mediterrani - Esqueixada Sniff,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
"Por Fuera, por Dentro (En Directe)",Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Amanecer En Un 'Fundill' Astral,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Deyà (Reprise) (En Directe),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Negreta 'Sabrosona',Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Laura (En Directe),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Amanecer en un ”Fundill” Astral (En Directe),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Amanecer en un ”Fundill” Astral (En Directe),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Bahia (En Directe),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Bacallâ Mon Amour,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Siddhatha (En Directe),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Amanecer En Un Fundil Astral,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Yei Boom,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Records De Estiv,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
1 - Records D'Estiu,Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
Yei Boom (Canción de Caza),Esqueixada Sniff,Latin,,,,,,,,,,,,,,,,,
