title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Solo Se Vive una Vez / Macarena,Jorgito y Su Combo Latino,Latin,,https://open.spotify.com/track/3fMTQo9Rz7EgxbH6cE7Yns,,,,,,,,,,,,,,,
Solo Se Vive una Vez / Macarena - Medley,Jorgito y Su Combo Latino,Latin,,,,,,,,,,,,,,,,,
Tic Tic Tac - el Talisman,Jorgito y Su Combo Latino,Latin,,https://open.spotify.com/track/3EBAq7jfaBYvtN2Ky2maZG,,,,,,,,,,,,,,,
Medley: Solo se vive una vez - Macarena,Jorgito y Su Combo Latino,Latin,,https://open.spotify.com/track/3Uc6Qom08GCJmgdS3siIX9,,,,,,,,,,,,,,,
Solo Se Vive una Vez / Macarena (Medley),Jorgito y Su Combo Latino,Latin,,,,,,,,,,,,,,,,,
Solo se vive una vez - Macarena,Jorgito y Su Combo Latino,Latin,,https://open.spotify.com/track/2WskEVlTnlWp8lQuFFP5hI,,,,,,,,,,,,,,,
Solo Se Víve una Vez / Macarena (Medley),Jorgito y Su Combo Latino,Latin,,,,,,,,,,,,,,,,,
Solo Se Víve una Vez / Macarena,Jorgito y Su Combo Latino,Latin,,,,,,,,,,,,,,,,,
Blue Lights,Jorja Smith,USUK,https://www.youtube.com/watch?v=R8YwnQMQuJI,https://open.spotify.com/track/1It1TxBK3xIQAB4xJkPevn,,10230519,154887,,,,,,,,,,,,
I Am,Jorja Smith,USUK,https://www.youtube.com/watch?v=AkkmFXfA3Xg,https://open.spotify.com/track/0DJBgBiYeSn6n1AXAkFVE8,,3528412,51652,,,,,,,,,,,,
Be Honest (feat. Burna Boy),Jorja Smith,USUK,https://www.youtube.com/watch?v=hQsZUVMwEls,https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd,,126863349,1104751,,,,,,,,,,,,
On My Mind (Jorja Smith X Preditah),Jorja Smith,USUK,https://www.youtube.com/watch?v=PA5uuBCtZ5k,https://open.spotify.com/track/1OxL1FWSEd7QmJoWLRP2NO,,66334951,733175,,,,,,,,,,,,
Teenage Fantasy,Jorja Smith,USUK,https://www.youtube.com/watch?v=oTnWe_sMznM,https://open.spotify.com/track/0Hza76Qom7WsXrTQ8A5DIp,,32803543,413973,,,,,,,,,,,,
Where Did I Go?,Jorja Smith,USUK,https://www.youtube.com/watch?v=meP1neJrguw,https://open.spotify.com/track/1TBH5ASgdKYZypFqLlZFRs,,18569583,268977,,,,,,,,,,,,
February 3rd,Jorja Smith,USUK,https://www.youtube.com/watch?v=ss8ePcIuEGI,https://open.spotify.com/track/3c5gLGgwRrE7sQYSNHCXEj,,1307314,19301,,,,,,,,,,,,
Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,USUK,https://www.youtube.com/watch?v=HWPrnF3p6VI,https://open.spotify.com/track/6xp1u6ZEHXX8DxJIFFrVoP,,1265834,20750,,,,,,,,,,,,
Don't Watch Me Cry,Jorja Smith,USUK,https://www.youtube.com/watch?v=K5MMi8jg7lg,https://open.spotify.com/track/202lm9YX5WmAac83tOGlVn,,6670083,77239,,,,,,,,,,,,
Addicted,Jorja Smith,USUK,https://www.youtube.com/watch?v=FFzH_9guHQM,https://open.spotify.com/track/3vMtiUewPWlK5UsIlE8lIy,,8061364,151869,,,,,,,,,,,,
Goodbyes,Jorja Smith,USUK,https://www.youtube.com/watch?v=IpNk7tmEmyA,https://open.spotify.com/track/4CYBfRX3oEPni9Elqm8Bnt,,4157685,47903,,,,,,,,,,,,
Lost & Found,Jorja Smith,USUK,https://www.youtube.com/watch?v=9xZ6P4Sinvw,https://open.spotify.com/track/6jaLFu5HvfNrI1JmcM4eXu,,7789637,64899,,,,,,,,,,,,
The One,Jorja Smith,USUK,https://www.youtube.com/watch?v=80J2YroXH3g,https://open.spotify.com/track/1Ahp4PZ1vzdbzBCedUrsqI,,24003238,348128,,,,,,,,,,,,
Little Things,Jorja Smith,USUK,https://www.youtube.com/watch?v=hqtDXcwX61I,https://open.spotify.com/track/1javLzBHyEKJJrG3s6FHaM,,5499317,76425,,,,,,,,,,,,
On Your Own,Jorja Smith,USUK,https://www.youtube.com/watch?v=iXPygS94LME,https://open.spotify.com/track/6LP5qQvZAvR6PNZqysxmhS,,6040164,89539,,,,,,,,,,,,
