title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Religious Man,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Hombre Religioso (Religious Man),Mr. Loco,Latin,https://www.youtube.com/watch?v=OyptkA72RE0,,,154955,1707,,,,,,,,,,,,
Papas,Mr. Loco,Latin,https://www.youtube.com/watch?v=XIoKkzz5d_Y,,,,,,,,,,,,,,,,
Nacho Libre,Mr. Loco,Latin,https://www.youtube.com/watch?v=5e-wl2tTIJI,,,822,9,,,,,,,,,,,,
Bubble Gum,Mr. Loco,Latin,https://www.youtube.com/watch?v=tNVgDgdc2IA,,,,,,,,,,,,,,,,
Hombre Religioso,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Hombre Religioso ReMastered,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Cancun Moon,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Mr Loco,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Real Religious Man,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Hombre Religioso (Religous Man),Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Religious Man 3,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
To my Wife Rosario,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Rocking Mariachis,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Religious Man (I am I am),Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Sacred Secrets,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
GOING UP,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Cali Don't Play (feat. Snoop Dogg & Nephew Michael),Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Mr. Loco,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Mr. Loco - Religious Man,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Balkna Revolutionary,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
"Religious Man (I am, I am)",Mr. Loco,Latin,,,,,,,,,,,,,,,,,
LAND OF DREAMS,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
One Chance,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
MAYAPAN,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Hombre Religioso (Religious Ma,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
TEPOZTLAN,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Montaña Sagrada,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Lucky man,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
KINDAY,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
IZAMAL,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Dancing Like a Queen,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
I Don't Care,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
To Creel with Love,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Ne Mi Treba,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Check Ya Game - Anno Domini Mix,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
living,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
To my Kids,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Religious Man (Hombre Religioso),Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Hostile Takeover,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Superman,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
I am I am,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Caballo viejo,Mr. Loco,Latin,,https://open.spotify.com/track/1NY44EDX0Oux50EyckIw2R,,,,,,,,,,,,,,,
Everything I Wanted,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Somethin' 4 Tha Bay,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
America,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Religious Man ( I am I am ),Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Amsterdam Dream,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Intro,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
remember,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Sun sun sun,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Nemusim,Mr. Loco,Latin,,https://open.spotify.com/track/3eRvFm69MvG4G5YXpvyM2z,,,,,,,,,,,,,,,
Religious Man (I am I am) - Nacho Libre Soundtrack,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
P&B&Mc,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Alergik,Mr. Loco,Latin,,https://open.spotify.com/track/4P3kbw9P2eQ68Cb31GCCrq,,,,,,,,,,,,,,,
Sex Tequila,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Let The World Know (feat. Snoop Dogg),Mr. Loco,Latin,,,,,,,,,,,,,,,,,
la fiesta,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
MADRE TIERRA,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
love story,Mr. Loco,Latin,,,,,,,,,,,,,,,,,
Yay Bidnezz (feat. Yukmouth),Mr. Loco,Latin,,,,,,,,,,,,,,,,,
