title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Reckless fire,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Magma,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire (Reckless Fire),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire (Karaoke),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire (Scryed OP Single - Reckless Fire),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire (Scryed OST),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Drastic My Soul,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Animenfo Radio 2 (),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire(tv Full Size Version),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Magma (vox less),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
s-CRY-ed - Magma,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
S-CRY-ED- Magma,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
肌に惹かれて,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire [Scryed OP],Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire (tv Full Size Version),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire 2011,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire (Scryed OP),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Bad Habit,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckess Fire (TV Full Version),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire - s.CRY.ed OP 1,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire- s-CRY-ed Opening.,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Machine Robo honoo[Machine Robo Chronos no Dai Gyakushuu],Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
沈黙,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
一人にしてくれ,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Strangers In The Night,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Class Of '88,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Cool Blue,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire [s-CRY-ed],Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Goodnight Sweet Prince,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire (TV size),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
ed,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Scryed [Reckless Fire],Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Iron Maiden - Aces High,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire (Vox less),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
All I Need Is Love,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Cool Edition [Karaoke Edition],Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire [Anime: Scryed],Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Reckless Fire (OP),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Tabidachi no Kane ga Naru,Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
Ide Yasuaki - Reckless Fire (Scryed),Ide Yasuaki,JP,,,,,,,,,,,,,,,,,
"Interview mit Andreas Speit, Rechtsextremismusexperte, Jasper Barenberg",Identitäre Bewegung,EU,,,,,,,,,,,,,,,,,
Soundtrack,Identitäre Bewegung,EU,,,,,,,,,,,,,,,,,
keine Toleranz für Intoleranz,Identitäre Bewegung,EU,,,,,,,,,,,,,,,,,
wir wehren uns,Identitäre Bewegung,EU,,,,,,,,,,,,,,,,,
Turboradikalisierte Nationalnationalisten?,Identitäre Bewegung,EU,,,,,,,,,,,,,,,,,
Zukunft für Europa,Identitäre Bewegung,EU,,,,,,,,,,,,,,,,,
(여자)아이들((G)I-DLE) - Queencard x Nxde x TOMBOY [MASHUP] (1k Special!),Idleluvs,KR,,,,,,,,,,,,,,,,,
(G)I-DLE - Nxde ( Snippet + Teaser 1 & 2),Idleluvs,KR,,,,,,,,,,,,,,,,,
2021 GETTIN' LOCO [K-Pop Year-End Megamix of 170+ songs] by Idleluvs Mashups,Idleluvs,KR,https://www.youtube.com/watch?v=UEfMrzQJs3k,,,49424,1736,,,,,,,,,,,,
LE SSERAFIM x ITZY x (G)I-DLE (+More) - Unforgiven x Antifragile x Not Shy x Hwaa (+More) [MASHUP],Idleluvs,KR,,,,,,,,,,,,,,,,,
(여자)아이들((G)I-DLE) - Queencard x Nxde x TOMBOY [MASHUP],Idleluvs,KR,https://www.youtube.com/watch?v=tIyJykhqLlo,,,704167,24500,,,,,,,,,,,,
LE SSERAFIM x GUGUDAN - Fearless x Not That Type [MASHUP],Idleluvs,KR,https://www.youtube.com/watch?v=tk7Soo5FZdI,,,,,,,,,,,,,,,,
