title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Te Quiero Tanto,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
El Viaje,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Palabras Tristes,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Pan Con Mantequilla,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Tu Pequeño Animal,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
lalala,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Te quiero como siempre,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Yo me voy,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Santa fe,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Quedate Conmigo,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Quédate conmigo,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Que Mas Da,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Cuando estoy con el,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Cuando estoy con él,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Que Tal Tu,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Qué más da,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Quédate Conmigo,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Que Más Da,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
dulce,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Que tal tú,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Tu Pequeño Animal,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Qué Tal Tú,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Santa Fé,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Santa Fé,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Que Más Da,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Que Tal Tú,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Te Quiero Tanto (OFICIAL VIDEO MUSICAL),Coni Lewin,Latin,,,,,,,,,,,,,,,,,
03.- Quedate conmigo,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Tú pequeño animal,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Tu Pequeno Animal,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
lalala,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Te Quiero Tanto [Remix],Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Te quiero,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
04.- El viaje,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
01.- Tu pequeño animal,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
02.- Te quiero tanto,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
07.- La la la,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
06.- Que mas da,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
05.- Palabras tristes,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
quedate,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
coni lewin - dulce,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
cony lewin - quedate,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
02 - TE QUIERO TANTO,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Tu Pequeсo Animal,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
01 Quedate Conmigo,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Te quiero tanto tanto,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Te quiero tanto (L),Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Cuando estoy con el (By viRCiaDo),Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Que más Dá,Coni Lewin,Latin,,,,,,,,,,,,,,,,,
Dulce,Coni Lüer,Latin,,,,,,,,,,,,,,,,,
Coni Lüer - Dulce,Coni Lüer,Latin,,,,,,,,,,,,,,,,,
11 - Dulce,Coni Lüer,Latin,,,,,,,,,,,,,,,,,
Machuca,Coni Lüer,Latin,,,,,,,,,,,,,,,,,
コーニッシュ コメント「Lune」,Conisch,JP,,,,,,,,,,,,,,,,,
コーニッシュ コメント「旅立ちの日に」,Conisch,JP,,,,,,,,,,,,,,,,,
Balot -The little girl in the huge city-,Conisch,JP,,,,,,,,,,,,,,,,,
Lune,Conisch,JP,,,,,,,,,,,,,,,,,
The Preface of Mardock Scramble,Conisch,JP,,,,,,,,,,,,,,,,,
next to death,Conisch,JP,,,,,,,,,,,,,,,,,
Shell -You should not know it-,Conisch,JP,,,,,,,,,,,,,,,,,
Jugement,Conisch,JP,,,,,,,,,,,,,,,,,
at The Bar,Conisch,JP,,,,,,,,,,,,,,,,,
Choice in Coma,Conisch,JP,,,,,,,,,,,,,,,,,
Want dream for good,Conisch,JP,,,,,,,,,,,,,,,,,
Distance,Conisch,JP,,,,,,,,,,,,,,,,,
What can I do?,Conisch,JP,,,,,,,,,,,,,,,,,
Downtown,Conisch,JP,,,,,,,,,,,,,,,,,
Bander Snatch Company,Conisch,JP,,,,,,,,,,,,,,,,,
Please Love Me,Conisch,JP,,,,,,,,,,,,,,,,,
Prelude of Storm,Conisch,JP,,,,,,,,,,,,,,,,,
Boild -Steps of darkness-,Conisch,JP,,,,,,,,,,,,,,,,,
fossil,Conisch,JP,,,,,,,,,,,,,,,,,
Soleil,Conisch,JP,,,,,,,,,,,,,,,,,
還ってくる場所,Conisch,JP,,,,,,,,,,,,,,,,,
Tour,Conisch,JP,,,,,,,,,,,,,,,,,
Babel,Conisch,JP,,,,,,,,,,,,,,,,,
AGAINST,Conisch,JP,,,,,,,,,,,,,,,,,
Chaser,Conisch,JP,,,,,,,,,,,,,,,,,
ABUSE,Conisch,JP,,,,,,,,,,,,,,,,,
madness,Conisch,JP,,,,,,,,,,,,,,,,,
gravity of death,Conisch,JP,,,,,,,,,,,,,,,,,
Duarhythmic,Conisch,JP,,,,,,,,,,,,,,,,,
旅立ちの日に,Conisch,JP,,,,,,,,,,,,,,,,,
挑戦者あらわる,Conisch,JP,,,,,,,,,,,,,,,,,
対決のとき,Conisch,JP,,,,,,,,,,,,,,,,,
@家パーティーギルド,Conisch,JP,,,,,,,,,,,,,,,,,
calling with Unity,Conisch,JP,,,,,,,,,,,,,,,,,
the appearance,Conisch,JP,,,,,,,,,,,,,,,,,
