title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Cascades,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Pan De Plátano,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Tiro Por Viaje,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Rayado,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Amber,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Cyclic Episode,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Midnight Picnic,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Canción De Otoño,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Love For Sale,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Nacoy,Agustín Bernal Trío,Latin,,,,,,,,,,,,,,,,,
Ando Buscando,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Bailoteame,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Bye Bye,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Tiri Tiri,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
2024,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
No Correspondido,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Sin Regreso,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Bailoteame - En Vivo,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
La Quiero Conocer - En Vivo,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
2024 - En Vivo,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Ando Buscando Ft. Chyno Miranda,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Bailoteame (feat. Abraham Mateo & Mau y Ricky),Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Bailotéame Ft Abraham Mateo & Mau y Ricky,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Bailotéame,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
2024 (En Vivo),Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Agustín Casanova  - Ando Buscando Ft. Chyno Miranda (Official Video),Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
"Bailoteame (feat. Abraham Mateo, Mau & Ricky)",Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Ando Buscando feat. Chyno Miranda,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Agustín Casanova - 2024,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Agustín Casanova - Bailotéame Ft Abraham Mateo & M,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Agustín Casanova  - Ando Buscando Ft. Chyno Mirand(MP3_70K),Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Bailoteame (con Abraham Mateo y Mau y Ricky),Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Quien Sabe? (Acústico),Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Agustín Casanova - Sin Regreso,Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
Bailoteame (med Abraham Mateo og Mau y Ricky),Agustín Casanova,Latin,,,,,,,,,,,,,,,,,
