title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Stand By Me,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Blue flower (Inst.),Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Dance with me (Inst.),Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
One More Time,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
So sad (Inst.),Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Lucky,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
내 머리가 나빠서,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Starlight Tears,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Blue flower,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Love Is Fire,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Paradise,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
So sad,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Dance with me,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Wish You Were My Love,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Boys over flowers OST,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
알고있나요,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
별빛눈물,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Love You,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
Eotteokhajyo (What do I do),Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
I Know (Saxophone Inst.),Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
파라다이스 (꽃보다 남자 OST 메인 테마),Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
HowL,Boys Over Flowers OST,KR,,,,,,,,,,,,,,,,,
