title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Monochrome (Color),ATBO,KR,,,,,,,,,,,,,,,,,
ATTITUDE,ATBO,KR,,,,,,,,,,,,,,,,,
Next to Me,ATBO,KR,,,,,,,,,,,,,,,,,
Graffiti,ATBO,KR,,,,,,,,,,,,,,,,,
RUN,ATBO,KR,,,,,,,,,,,,,,,,,
7IBE (VIBE),ATBO,KR,,,,,,,,,,,,,,,,,
High Five,ATBO,KR,,,,,,,,,,,,,,,,,
WoW,ATBO,KR,,,,,,,,,,,,,,,,,
MAGIC,ATBO,KR,,,,,,,,,,,,,,,,,
The Way,ATBO,KR,,,,,,,,,,,,,,,,,
BOUNCE,ATBO,KR,,,,,,,,,,,,,,,,,
Time to Go!,ATBO,KR,,,,,,,,,,,,,,,,,
Boost,ATBO,KR,,,,,,,,,,,,,,,,,
Good Vibes Only,ATBO,KR,,,,,,,,,,,,,,,,,
Just Dance,ATBO,KR,,,,,,,,,,,,,,,,,
Love Me,ATBO,KR,,,,,,,,,,,,,,,,,
Must Have Love,ATBO,KR,,,,,,,,,,,,,,,,,
Good Thing,ATBO,KR,,,,,,,,,,,,,,,,,
Just for Us,ATBO,KR,,,,,,,,,,,,,,,,,
TEXT ME (1052),ATBO,KR,,,,,,,,,,,,,,,,,
Mayday,ATBO,KR,,,,,,,,,,,,,,,,,
Warrior,ATBO,KR,,,,,,,,,,,,,,,,,
My Way,ATBO,KR,,,,,,,,,,,,,,,,,
Must Have Love (Eng Ver.) (Duet),ATBO,KR,,,,,,,,,,,,,,,,,
Monochrome (Color) (Monochrome (Color)),ATBO,KR,,,,,,,,,,,,,,,,,
ATTITUDE (ATTITUDE),ATBO,KR,,,,,,,,,,,,,,,,,
사랑해줘,ATBO,KR,,,,,,,,,,,,,,,,,
Monochrome,ATBO,KR,,,,,,,,,,,,,,,,,
Next to Me (Next to Me),ATBO,KR,,,,,,,,,,,,,,,,,
Must Have Love (Eng Ver.) [Duet],ATBO,KR,,,,,,,,,,,,,,,,,
Just Dance (Just Dance),ATBO,KR,,,,,,,,,,,,,,,,,
Love Me (사랑해줘),ATBO,KR,,,,,,,,,,,,,,,,,
BOUNCE (BOUNCE),ATBO,KR,,,,,,,,,,,,,,,,,
Good Thing (Good Thing),ATBO,KR,,,,,,,,,,,,,,,,,
7IBE (VIBE) (7IBE (VIBE)),ATBO,KR,,,,,,,,,,,,,,,,,
RUN (RUN),ATBO,KR,,,,,,,,,,,,,,,,,
Just for Us (Just for Us),ATBO,KR,,,,,,,,,,,,,,,,,
K-909 : WARRIOR,ATBO,KR,,,,,,,,,,,,,,,,,
MAGIC (MAGIC),ATBO,KR,,,,,,,,,,,,,,,,,
The Way (The Way),ATBO,KR,,,,,,,,,,,,,,,,,
Time To Go! (Time To Go!),ATBO,KR,,,,,,,,,,,,,,,,,
WoW (WoW),ATBO,KR,,,,,,,,,,,,,,,,,
High Five (High Five),ATBO,KR,,,,,,,,,,,,,,,,,
Boost (Boost),ATBO,KR,,,,,,,,,,,,,,,,,
Must Have Love (Must Have Love),ATBO,KR,,,,,,,,,,,,,,,,,
Good Vibes Only (Good Vibes Only),ATBO,KR,,,,,,,,,,,,,,,,,
Graffiti (Graffiti),ATBO,KR,,,,,,,,,,,,,,,,,
우린 뭐 없이도,ATBO,KR,,,,,,,,,,,,,,,,,
ATBO(에이티비오) _ Next to Me,ATBO,KR,,,,,,,,,,,,,,,,,
[MV] ATBO(에이티비오) _ Next to Me,ATBO,KR,,,,,,,,,,,,,,,,,
ATBO(에이티비오) _Must Have Love,ATBO,KR,,,,,,,,,,,,,,,,,
Monochorome (Color),ATBO,KR,,,,,,,,,,,,,,,,,
Time To Go,ATBO,KR,,,,,,,,,,,,,,,,,
ATTITUDE' Dance Practice Mirrored,ATBO,KR,,,,,,,,,,,,,,,,,
My Way (우린 뭐 없이도),ATBO,KR,,,,,,,,,,,,,,,,,
Mayday (Mayday),ATBO,KR,,,,,,,,,,,,,,,,,
Must Have Love (Eng Ver.) (Duet) (Must Have Love (Eng Ver.) (Duet)),ATBO,KR,,,,,,,,,,,,,,,,,
Warrior ( B.A.P COVER) l @JTBC K-909 230610,ATBO,KR,,,,,,,,,,,,,,,,,
사랑해줘 (Love Me),ATBO,KR,,,,,,,,,,,,,,,,,
“Next to Me” Band LIVE Concert  K-POP live music show,ATBO,KR,,,,,,,,,,,,,,,,,
ATTITUDE @인기가요 inkigayo 20221106,ATBO,KR,,,,,,,,,,,,,,,,,
NEUL 📢 03즈가 04즈의 수능을 응원해💪 (feat. 요리왕 엣뾰),ATBO,KR,,,,,,,,,,,,,,,,,
Graffiti FanCam,ATBO,KR,,,,,,,,,,,,,,,,,
ATTITUDE @인기가요 inkigayo 20221127,ATBO,KR,,,,,,,,,,,,,,,,,
text me(1052),ATBO,KR,,,,,,,,,,,,,,,,,
BTD (Reality Cover),ATBO,KR,,,,,,,,,,,,,,,,,
Monochorome,ATBO,KR,,,,,,,,,,,,,,,,,
ATTITUDE(에이티비오 - 애티튜드) FanCam,ATBO,KR,,,,,,,,,,,,,,,,,
NEXT TO ME(dance practice mirrored),ATBO,KR,,,,,,,,,,,,,,,,,
ATTENTION,ATBO,KR,,,,,,,,,,,,,,,,,
飛上] HIGHLIGHT MEDLEY,ATBO,KR,,,,,,,,,,,,,,,,,
Before The Down (Reality Cover),ATBO,KR,,,,,,,,,,,,,,,,,
90'S LOVE,ATBO,KR,,,,,,,,,,,,,,,,,
Next to Me @인기가요 inkigayo 20230521,ATBO,KR,,,,,,,,,,,,,,,,,
BTD,ATBO,KR,,,,,,,,,,,,,,,,,
Must Have Love (English version),ATBO,KR,,,,,,,,,,,,,,,,,
ATBO(에이티비오) _ Mayday (Performance Video),ATBO,KR,,,,,,,,,,,,,,,,,
으르렁 (Growl),ATBO,KR,,,,,,,,,,,,,,,,,
Cherry Bomb,ATBO,KR,,,,,,,,,,,,,,,,,
ATTITUDE (pitch 3.43 - tempo 130),ATBO,KR,,,,,,,,,,,,,,,,,
Must Have Love(에이티비오 – 머스트 해브 러브) FanCam (Horizontal Ver.),ATBO,KR,,,,,,,,,,,,,,,,,
ATTITUDE FanCam,ATBO,KR,,,,,,,,,,,,,,,,,
Must Have Love (Eng Ver.),ATBO,KR,,,,,,,,,,,,,,,,,
[MV] ATBO(에이티비오) _Must Have Love,ATBO,KR,,,,,,,,,,,,,,,,,
[MV] ATBO (에이티비오) 'Next to Me',ATBO,KR,,,,,,,,,,,,,,,,,
DARARI,ATBO,KR,,,,,,,,,,,,,,,,,
Monochrome @인기가요 inkigayo 20220828,ATBO,KR,,,,,,,,,,,,,,,,,
That's okay,ATBO,KR,,,,,,,,,,,,,,,,,
ATTITUDE @인기가요 inkigayo 20221113,ATBO,KR,,,,,,,,,,,,,,,,,
Next to Me @인기가요 inkigayo 20230528,ATBO,KR,,,,,,,,,,,,,,,,,
HIT,ATBO,KR,,,,,,,,,,,,,,,,,
우린 워 없이도,ATBO,KR,,,,,,,,,,,,,,,,,
NEUL 📢 04즈의 졸업을 진심으로 축하해 💛 (With. 든든한 03즈),ATBO,KR,,,,,,,,,,,,,,,,,
Warrior l @JTBC K-909 230610 방송,ATBO,KR,,,,,,,,,,,,,,,,,
The Beginning : 始作,ATBO,KR,,,,,,,,,,,,,,,,,
NEUL 📢 NEW! PRACTICE ROOM : 우리의 새로운 연습실을 공개합니다!,ATBO,KR,,,,,,,,,,,,,,,,,
MELMUDA CAFÉ EP.01,ATBO,KR,,,,,,,,,,,,,,,,,
7IBE,ATBO,KR,,,,,,,,,,,,,,,,,
‘Monochrome ’,ATBO,KR,,,,,,,,,,,,,,,,,
Intro + ATTITUDE' AAA 2022,ATBO,KR,,,,,,,,,,,,,,,,,
Intro + ATTITUDE' AAA 2022,ATBO,KR,,,,,,,,,,,,,,,,,
Monochrome  ) l Show Champion l EP.444,ATBO,KR,,,,,,,,,,,,,,,,,
WONDERLAND,ATEEZ,KR,,,,,,,,,,,,,,,,,
Deja Vu,ATEEZ,KR,,,,,,,,,,,,,,,,,
Answer,ATEEZ,KR,,,,,,,,,,,,,,,,,
BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ,KR,,,,,,,,,,,,,,,,,
Guerrilla,ATEEZ,KR,,,,,,,,,,,,,,,,,
Say My Name,ATEEZ,KR,,,,,,,,,,,,,,,,,
INCEPTION,ATEEZ,KR,,,,,,,,,,,,,,,,,
Fireworks (I'm The One),ATEEZ,KR,,,,,,,,,,,,,,,,,
Wave,ATEEZ,KR,,,,,,,,,,,,,,,,,
Pirate King,ATEEZ,KR,,,,,,,,,,,,,,,,,
HALAZIA,ATEEZ,KR,,,,,,,,,,,,,,,,,
"HALA HALA (Hearts Awakened, Live Alive)",ATEEZ,KR,,,,,,,,,,,,,,,,,
THANXX,ATEEZ,KR,,,,,,,,,,,,,,,,,
Cyberpunk,ATEEZ,KR,,,,,,,,,,,,,,,,,
Utopia,ATEEZ,KR,,,,,,,,,,,,,,,,,
MIST,ATEEZ,KR,,,,,,,,,,,,,,,,,
Illusion,ATEEZ,KR,,,,,,,,,,,,,,,,,
Treasure,ATEEZ,KR,,,,,,,,,,,,,,,,,
Promise,ATEEZ,KR,,,,,,,,,,,,,,,,,
The Leaders,ATEEZ,KR,,,,,,,,,,,,,,,,,
The Real - Heung Version,ATEEZ,KR,,,,,,,,,,,,,,,,,
Aurora,ATEEZ,KR,,,,,,,,,,,,,,,,,
Take Me Home,ATEEZ,KR,,,,,,,,,,,,,,,,,
WIN,ATEEZ,KR,,,,,,,,,,,,,,,,,
Horizon,ATEEZ,KR,,,,,,,,,,,,,,,,,
TO THE BEAT,ATEEZ,KR,,,,,,,,,,,,,,,,,
Desire,ATEEZ,KR,,,,,,,,,,,,,,,,,
Turbulence,ATEEZ,KR,,,,,,,,,,,,,,,,,
Eternal Sunshine,ATEEZ,KR,,,,,,,,,,,,,,,,,
Twilight,ATEEZ,KR,,,,,,,,,,,,,,,,,
FEVER,ATEEZ,KR,,,,,,,,,,,,,,,,,
Dazzling Light,ATEEZ,KR,,,,,,,,,,,,,,,,,
Light,ATEEZ,KR,,,,,,,,,,,,,,,,,
One Day At A Time,ATEEZ,KR,,,,,,,,,,,,,,,,,
Precious,ATEEZ,KR,,,,,,,,,,,,,,,,,
Good Lil Boy,ATEEZ,KR,,,,,,,,,,,,,,,,,
Sector 1,ATEEZ,KR,,,,,,,,,,,,,,,,,
Don't Stop,ATEEZ,KR,,,,,,,,,,,,,,,,,
Crazy Form,ATEEZ,KR,,,,,,,,,,,,,,,,,
STAR 1117,ATEEZ,KR,,,,,,,,,,,,,,,,,
Dancing Like Butterfly Wings,ATEEZ,KR,,,,,,,,,,,,,,,,,
ROCKY,ATEEZ,KR,,,,,,,,,,,,,,,,,
My Way,ATEEZ,KR,,,,,,,,,,,,,,,,,
Sunrise,ATEEZ,KR,,,,,,,,,,,,,,,,,
The Ring,ATEEZ,KR,,,,,,,,,,,,,,,,,
DJANGO,ATEEZ,KR,,,,,,,,,,,,,,,,,
The Real,ATEEZ,KR,,,,,,,,,,,,,,,,,
Dune,ATEEZ,KR,,,,,,,,,,,,,,,,,
This World,ATEEZ,KR,,,,,,,,,,,,,,,,,
Stay,ATEEZ,KR,,,,,,,,,,,,,,,,,
New World,ATEEZ,KR,,,,,,,,,,,,,,,,,
THANK U,ATEEZ,KR,,,,,,,,,,,,,,,,,
Outlaw,ATEEZ,KR,,,,,,,,,,,,,,,,,
