title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
What's Up?,4 Non Blondes,USUK,https://www.youtube.com/watch?v=6NXnxTNIWkc,https://open.spotify.com/track/0jWgAnTrNZmOGmqgvHhZEm,,1675189721.0,7202297.0,,,,,,,,,,,,
What's Up,4 Non Blondes,USUK,https://www.youtube.com/watch?v=6NXnxTNIWkc,https://open.spotify.com/track/0jWgAnTrNZmOGmqgvHhZEm,,1675189734.0,7202297.0,,,,,,,,,,,,
Spaceman,4 Non Blondes,USUK,https://www.youtube.com/watch?v=OSWKw15rCoI,https://open.spotify.com/track/38qmQU7qWQAW3Lz1LjO2Tu,,15061397.0,98350.0,,,,,,,,,,,,
Pleasantly Blue,4 Non Blondes,USUK,https://www.youtube.com/watch?v=-OAhqw58yVc,https://open.spotify.com/track/4z9TGS2lQPVG6SkdvJObT7,,317803.0,4018.0,,,,,,,,,,,,
Train,4 Non Blondes,USUK,https://www.youtube.com/watch?v=lsVFt6l2Utg,https://open.spotify.com/track/478fXlKeUafcUo0rSD2WDt,,418478.0,4567.0,,,,,,,,,,,,
Dear Mr. President,4 Non Blondes,USUK,https://www.youtube.com/watch?v=87HjsK10_74,https://open.spotify.com/track/2m4qhLcXkiYHT4ttRRajop,,10754483.0,71840.0,,,,,,,,,,,,
Superfly,4 Non Blondes,USUK,https://www.youtube.com/watch?v=Jeu4l7Mnf9I,https://open.spotify.com/track/0BEiMf0IidmdEeY2Kp1nUA,,6069305.0,34044.0,,,,,,,,,,,,
Drifting,4 Non Blondes,USUK,https://www.youtube.com/watch?v=PpZ_zFyeBV8,https://open.spotify.com/track/5po3TsYNwYWMfCQnolgAzH,,319769.0,3758.0,,,,,,,,,,,,
Morphine & Chocolate,4 Non Blondes,USUK,https://www.youtube.com/watch?v=nZFF_hD3aM0,https://open.spotify.com/track/48Qp9fQyumixKBLsi73xUg,,309213.0,3579.0,,,,,,,,,,,,
Old Mr. Heffer,4 Non Blondes,USUK,https://www.youtube.com/watch?v=rHfr-_a9FFk,https://open.spotify.com/track/4iTQ3u6nnYgrrbj13aJBLg,,183750.0,1682.0,,,,,,,,,,,,
Calling All The People,4 Non Blondes,USUK,https://www.youtube.com/watch?v=Xlcgg5yhqL8,https://open.spotify.com/track/6x8OdAhn9O9DgCw1ypOE7X,,177592.0,1774.0,,,,,,,,,,,,
No Place Like Home,4 Non Blondes,USUK,https://www.youtube.com/watch?v=47Aez5ZyUPA,https://open.spotify.com/track/05l7XfljUjwZUWPtwAN1Ue,,5800.0,38.0,,,,,,,,,,,,
What's Up? - Edit,4 Non Blondes,USUK,https://www.youtube.com/watch?v=opn2xPjZXzA,https://open.spotify.com/track/0f3A3vyJM0Wi4KjGGxOfgF,,271169.0,1237.0,,,,,,,,,,,,
What's Up? - Single Version,4 Non Blondes,USUK,,https://open.spotify.com/track/0jWgAnTrNZmOGmqgvHhZEm,,,,,,,,,,,,,,,
Bless The Beasts And Children,4 Non Blondes,USUK,https://www.youtube.com/watch?v=ugXJM5voP6M,,,50490.0,602.0,,,,,,,,,,,,
Whats Going On,4 Non Blondes,USUK,https://www.youtube.com/watch?v=7xYGuheq1TM,,,7039638.0,56923.0,,,,,,,,,,,,
Misty Mountain Hop,4 Non Blondes,USUK,https://www.youtube.com/watch?v=noybHpL4qgM,,,451151.0,4525.0,,,,,,,,,,,,
Morphine and chocolate,4 Non Blondes,USUK,,,,,,,,,,,,,,,,,
What's Up [1993],4 Non Blondes,USUK,,,,,,,,,,,,,,,,,
