title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
내 귀에 캔디 (feat. 택연 of 2PM),Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
시간이 지나면,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
전화 한번 없네요,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
사랑 안해,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
괜찮다고 말하고,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
버리기 위해서,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
사랑은 아름답습니다,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
총 맞은 것처럼,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
사랑 하나면 돼,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
입술을 주고,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
여자들만 아는 거짓말,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
늦잠,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
사랑안해,Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
총 맞은 것처럼 (Like Being Hit By A Bullet),Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
사랑이 올까요/Love Will Come (ft. Mighty Mouth),Baek Ji Young/백지영,KR,,,,,,,,,,,,,,,,,
잊지말아요,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
그여자,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
잊지 말아요,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
Intro,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
After A Long Time (한참 지나서),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
눈물이 많은 이유,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
내 귀에 캔디 (feat. 택연 of 2PM),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
Like Being Hit By A Bullet,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
그남자,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
내 귀에 캔디 My Ear's Candy(ft. 택연 of 2PM),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
사랑이 올까요,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
It's Saying (괜찮다고 말하고),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
If You've Gotta Rain (비라도 내렸으면 좋겠어),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
사랑이 올까요 (Inst.),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
보통,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
같은 마음,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
아이캔`t 드링크,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
같은 마음 (Humming Version),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
사랑아 또 사랑아,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
멜로디 (Feat. 마이티마우스),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
Keep The Faith,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
부담,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
사랑아 또 사랑아 (Instrumental),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
Give Your Lips (입술을 주고),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
한참 지나서 (after a long time),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
Don't Forget,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
아이캔 드링크,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
That Woman,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
사랑 하나면 돼,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
"[IRIS_OST] Please, Don't forget me (잊지말아요)",Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
밤새도록,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
빙글 빙글 (Remake),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
밤새도록 (Feat. 2AM),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
원망,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
생존,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
여자들만 아는 거짓말,Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
내 귀에 캔디 (My Ears Candy) (feat. 택연 of 2PM),Baek Ji-Young (백지영),KR,,,,,,,,,,,,,,,,,
Don't forget me,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
잊지 말아요,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
For Separate,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
I Hate You,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
I Love You,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
I don't love you,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Don't forget me (MR),Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Sad Lucky,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Ironic,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Nail,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Don't break,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
EZ Do Dance,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
That Woman,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Blinded way,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
piece of memory,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Festival,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Geuyeoja,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Woo Ah,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
That Woman [Male version],Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
䝥畹敯橡,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
My Ear's Candy (feat. Taecyeon of 2PM),Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
After a Long Time (The Roofto,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
That Woman (male version),Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
총 맞은 것처럼,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Chongmajeun Geotcheoreom,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Good Boy (Inst.),Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
After a Long Time [The Roofto,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Ijji Malayeo,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
Don't forget,Baek Jiyeong,KR,,,,,,,,,,,,,,,,,
해 뜰때까지,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Til the sun rises,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
피터펫 (Pit-a-Pat),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Wait A Minute,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 (Inst.),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
피터펫 (Pit-a-Pat) (Inst.),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Pit-a-Pat,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Until The Sun Rises,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Til the Sun rise,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
'Till The Sun Rises,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 (Til The Sun Rises),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Till the Sun Rises,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Pit-a-Pat (Inst.),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Wait A Minute (Inst.),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Baek seung heon,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Til the Sun Rises (Inst.),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Till The Sun Rises [해 뜰때까지],Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Till The Sunrise,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 (Till The Sun Rises),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Til The Sun Rises (해 뜰때까지),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Baek Seung Heon - Til the Sun Rises,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 (Til' The Sun Rises),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 'Til the Sunrise,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 (Til The Sun Rises),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Til The Sun's Up,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Wait A Minute [2qF7],Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Til the Sun rises(해 뜰때까지),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 til the sun rises,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
'Til The Sun Rises,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Til the sun rises - Baek Seung Heon,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Pit-a-Pat (Instrumental Version),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 (Til the Sun Rises) (Instrumental Version),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Till the sunrise (Inst.),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
피터펫 (Pit-a-Pat) (Instrumental),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Til the Sun rises (inst),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 (Until the Sun Comes Up),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Till the Sun rises(해 뜰때까지),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
해 뜰때까지 (Until The Sun Rises),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
ÇÇÅÍÆê (Pit-a-Pat),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Until the sunrise,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Till the Sun Rises (Inst.),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Till Sunrise,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Till the sun rises (해 뜰때까지),Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
13. Baek Seung Heon - Til The Sun Rises,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Til' the Sun Rises,Baek Seung Heon,KR,,,,,,,,,,,,,,,,,
Let me be,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Can You Feel Me,Baek Z Young,KR,,,,,,,,,,,,,,,,,
한참 지나서 (Original Television Soundtrack) BEST,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Candy in My Ear (feat. TAECYEON),Baek Z Young,KR,,,,,,,,,,,,,,,,,
잊지말아요,Baek Z Young,KR,,,,,,,,,,,,,,,,,
My Light,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Like Being Shot By a Bullet,Baek Z Young,KR,,,,,,,,,,,,,,,,,
I Still Love You a Lot,Baek Z Young,KR,,,,,,,,,,,,,,,,,
그 여자,Baek Z Young,KR,,,,,,,,,,,,,,,,,
IF I,Baek Z Young,KR,,,,,,,,,,,,,,,,,
한참 지나서,Baek Z Young,KR,,,,,,,,,,,,,,,,,
The Man,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Don't Forget Me,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Dash,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Candy in My Ear (feat. 택연),Baek Z Young,KR,,,,,,,,,,,,,,,,,
울고만 있어,Baek Z Young,KR,,,,,,,,,,,,,,,,,
한참지나서,Baek Z Young,KR,,,,,,,,,,,,,,,,,
No Love No More,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Your Mind,Baek Z Young,KR,,,,,,,,,,,,,,,,,
See You Again (feat. Richard Yongjae O'Neill),Baek Z Young,KR,,,,,,,,,,,,,,,,,
We,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Good Boy (feat. Yong Jun Hyung),Baek Z Young,KR,,,,,,,,,,,,,,,,,
Medicine (feat.VerbalJint),Baek Z Young,KR,,,,,,,,,,,,,,,,,
"No love, No Heartbreak",Baek Z Young,KR,,,,,,,,,,,,,,,,,
Sad Salsa,Baek Z Young,KR,,,,,,,,,,,,,,,,,
The Days We Loved,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Burden,Baek Z Young,KR,,,,,,,,,,,,,,,,,
Let me be inst.,Baek Z Young,KR,,,,,,,,,,,,,,,,,
The Woman,Baek Z Young,KR,,,,,,,,,,,,,,,,,
IF I (IF I),Baek Z Young,KR,,,,,,,,,,,,,,,,,
candy in my ear. (feat. 택연),Baek Z Young,KR,,,,,,,,,,,,,,,,,
"한참 지나서 (From ""Flash Back"")",Baek Z Young,KR,,,,,,,,,,,,,,,,,
Hate,Baek Z Young,KR,,,,,,,,,,,,,,,,,
