title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
The Bad Touch,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Foxtrot Uniform Charlie Kilo,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Ballad of Chasey Lain,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Fire Water Burn,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Uhn Tiss Uhn Tiss Uhn Tiss,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Along Comes Mary,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
I Hope You Die,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Three Point One Four,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Mope,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Inevitable Return Of The Great White Dope,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Ralph Wiggum,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Hell Yeah,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Kiss Me Where It Smells Funny,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Mama's Boy,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Magna Cum Nada,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Yummy Down On This,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Something Diabolical,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
I'm the Least You Could Do,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
A Lap Dance Is So Much Better When The Stripper Is Crying,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
No Hard Feelings,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Pennsylvania,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
I Wish I Was Queer So I Could Get Chicks,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
It's Tricky,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Balls Out,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Farting with a Walkman On,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Take The Long Way Home,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Bad Touch,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
You're Pretty When I'm Drunk,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Lift Your Head Up High (And Blow Your Brains Out),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Boom,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Shut Up,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Asleep at the Wheel,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Right Turn Clyde,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Why's Everybody Always Pickin' on Me?,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Going Nowhere Slow,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Your Only Friends Are Make Believe,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Reflections of Remoh,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Kids In America,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Screwing You On The Beach At Night,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
My Dad Says That's For Pussies,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Legend In My Spare Time,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Mama Say,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Altogether Ooky,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Coo Coo Ca Choo,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
We Are The Knuckleheads,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
One Way,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Rip Taylor Is God,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Go Down,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Roof Is On Fire,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
She Ain't Got No Legs,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Shitty Record Offer,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Rang Dang,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
No Rest For The Wicked,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Nightmare At The Apollo,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Jackass,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
K.I.D.S. Incorporated,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Ballad of Chasey Lain,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Dimes,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
American Bitches,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Clean Up In Aisle Sexy,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Chew Toy,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
HIDDEN TRACK,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Uncool As Me (feat. Joey Fatone),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Studio Bullshit,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Ballad Of Chasey Lain - The Bloodhound Gang Mix,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Bad Touch - The Bloodhound Gang Mix,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Why's Everybody Always Pickin' on Me,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Socially Awkward Penguin,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Diary Of A Stranger,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Uncool As Me,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Disco Pogo,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Think Outside The Box,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Fire Water Burn (Jim Makin' Jamaican Mix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Vagina,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
We're Gonna Bring The Party To You,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Lift Your Head Up High,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Ballad Of Chasey Lain (The Bloodhound Gang Mix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Bonus Track,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Bad Touch (radio edit),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
No Hard Feelings + Hefty Fine,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Scooby Snacks,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Weekend!,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Bad Touch (The Bloodhound Gang Mix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Bumblebees,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Vagina Song,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
New Vagina,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Bad Touch (Eiffel 65 mix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Whys Everybody Always Picki...,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Bad Touch (Album Version (Explicit)),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Mope (The Pet Shop Boys Remix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Fire Water Burn (Donkey version),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Bad Touch (The Eiffel 65 mix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Fire Water Burn (Rudimental Jammy Mix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Yellow Fever,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Uhn Tiss,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Why's Everybody Always Pickin',Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Fire Water Burn (A Coo Dic Ver Din),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Mope - The Bloodhound Gang Mix,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Hooray for Boobies,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
"Fire, water, burn",Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Fire Water Burn (We Don't Need No God Lives Underwater Mix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
I wish I was Queer,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Uhn Tiss Uhn Tiss Uhn Tiss (The Scooter Remix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Inevitable Return Of The,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Bad Touch (Rollergirl mix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Pacman On Crack,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Nightmare at the Apollo [*],Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Bad Touch (Eiffel65 Remix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
Sex Scene,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
untitled hidden track,Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
The Bad Touch (God Lives Underwater mix),Bloodhound Gang,USUK,,,,,,,,,,,,,,,,,
