title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
Anxiety,Malaya,Latin,https://www.youtube.com/watch?v=w9ix5Fiz15k,https://open.spotify.com/track/6n0iyaABIXIoQgPZ2gW0yo,,196819.0,3730.0,,,,,,,,,,,,
Inspiration,Malaya,Latin,https://www.youtube.com/watch?v=w59eDCY2uwQ,https://open.spotify.com/track/56yC6xnier6DBVO0YdHkWj,,140462.0,2315.0,,,,,,,,,,,,
"Me, Right?",Malaya,Latin,,,,,,,,,,,,,,,,,
Duality,Malaya,Latin,,,,,,,,,,,,,,,,,
Tell Me Why,Malaya,Latin,https://www.youtube.com/watch?v=ZNLA6ujaC_k,,,30638.0,222.0,,,,,,,,,,,,
Worry About Myself,Malaya,Latin,,,,,,,,,,,,,,,,,
Tell Me Why (Smooth Radio edit),Malaya,Latin,,,,,,,,,,,,,,,,,
Keep It Live,Malaya,Latin,,,,,,,,,,,,,,,,,
Time,Malaya,Latin,,https://open.spotify.com/track/0rMnWFmV5BIjl9aDLFfeDK,,,,,,,,,,,,,,,
Сердца стук,Malaya,Latin,,,,,,,,,,,,,,,,,
Отпусти меня,Malaya,Latin,,,,,,,,,,,,,,,,,
El Diablo,Malaya,Latin,,,,,,,,,,,,,,,,,
Время,Malaya,Latin,,,,,,,,,,,,,,,,,
How Will I Know?,Malaya,Latin,,https://open.spotify.com/track/7CwcMm96dV2HisPSW7zf0P,,,,,,,,,,,,,,,
Первый выход,Malaya,Latin,,,,,,,,,,,,,,,,,
Небо плачет,Malaya,Latin,,,,,,,,,,,,,,,,,
Still Love Your Smile,Malaya,Latin,,,,,,,,,,,,,,,,,
Love On Me,Malaya,Latin,,,,,,,,,,,,,,,,,
Стекло,Malaya,Latin,,,,,,,,,,,,,,,,,
Теряю тебя,Malaya,Latin,,,,,,,,,,,,,,,,,
Pandora's Box,Malaya,Latin,,,,,,,,,,,,,,,,,
The Tale of Newton's Law,Malaya,Latin,,,,,,,,,,,,,,,,,
Безумие,Malaya,Latin,,,,,,,,,,,,,,,,,
Осень,Malaya,Latin,,,,,,,,,,,,,,,,,
Fight or Flight,Malaya,Latin,,,,,,,,,,,,,,,,,
Сердца стук (Tony Turchin Remix),Malaya,Latin,,,,,,,,,,,,,,,,,
Everytime We Say Goodbye - Original Mix,Malaya,Latin,,https://open.spotify.com/track/1pLwcVyik9GQZKmlbWMbsi,,,,,,,,,,,,,,,
Sideshow,Malaya,Latin,,https://open.spotify.com/track/3RbADX0CsSgednoq07c8iK,,,,,,,,,,,,,,,
Dirt Hills,Malaya,Latin,,https://open.spotify.com/track/5VNYbnVxa8tJ6OLMjaU42P,,,,,,,,,,,,,,,
Unapologetic,Malaya,Latin,,https://open.spotify.com/track/6ur12s8PY7hhIKvaZTZp5d,,,,,,,,,,,,,,,
Moira Dela Torre,Malaya,Latin,,,,,,,,,,,,,,,,,
Here to Stay,Malaya,Latin,,https://open.spotify.com/track/1mj6HptCKs3g0IKP4fTYiF,,,,,,,,,,,,,,,
Tell Me Why (Lover Why),Malaya,Latin,,,,,,,,,,,,,,,,,
Everytime We Say Goodbye - Technikore Remix,Malaya,Latin,,https://open.spotify.com/track/4MHdcOu8kQ0ESTckCPkDHE,,,,,,,,,,,,,,,
Rising Chill,Malaya,Latin,,,,,,,,,,,,,,,,,
Dodged a Bullet,Malaya,Latin,,https://open.spotify.com/track/3tS0afGkWuQKoCyfpX9kkD,,,,,,,,,,,,,,,
GET ME OUTTA HERE,Malaya,Latin,,,,,,,,,,,,,,,,,
A New Breed Of Chill,Malaya,Latin,,,,,,,,,,,,,,,,,
Time (Avail. on Spotify and Apple Music),Malaya,Latin,,,,,,,,,,,,,,,,,
Every Single Night (When I Close My Eyes) - Original Mix,Malaya,Latin,,https://open.spotify.com/track/4ZlAqqSb0yqM6XIlnJX3Re,,,,,,,,,,,,,,,
Drown,Malaya,Latin,,,,,,,,,,,,,,,,,
Hollow,Malaya,Latin,,https://open.spotify.com/track/1hsi2Ev0FR0vjQNOBY1C1K,,,,,,,,,,,,,,,
Sleepless Tonight,Malaya,Latin,,https://open.spotify.com/track/7HdRJYnmG5bvwC2EnDv8Zw,,,,,,,,,,,,,,,
Close Call,Malaya,Latin,,https://open.spotify.com/track/7mOaP1Uzv0je1NJSEB8MqX,,,,,,,,,,,,,,,
Find the Line,Malaya,Latin,,https://open.spotify.com/track/09QvpC7H5HFpl3Jo9yJVru,,,,,,,,,,,,,,,
El diablo/ Malaya,Malaya,Latin,,,,,,,,,,,,,,,,,
Cellophane,Malaya,Latin,,https://open.spotify.com/track/0L9oCCJhuAh9jLj1o2BQ9f,,,,,,,,,,,,,,,
Underwater,Malaya,Latin,,https://open.spotify.com/track/5XqPa2cg9VQOOiLdgDAg8k,,,,,,,,,,,,,,,
Sweet Mistake,Malaya,Latin,,https://open.spotify.com/track/7xybBuFB3TevFOPIZGgZGl,,,,,,,,,,,,,,,
Strive to Live,Malaya,Latin,,https://open.spotify.com/track/7mEXdAUITMq1bVLwyFdAOk,,,,,,,,,,,,,,,
Error Code 121,Malaya,Latin,,,,,,,,,,,,,,,,,
It's Lifting You Higher [Homeaffairs Remix],Malaya,Latin,,,,,,,,,,,,,,,,,
Paradise,Malaya,Latin,,,,,,,,,,,,,,,,,
sober,Malaya,Latin,,,,,,,,,,,,,,,,,
I Have Nothing cover Malaya Watson #MalayaMondays,Malaya,Latin,,,,,,,,,,,,,,,,,
Причина моей смерти,Malaya,Latin,,,,,,,,,,,,,,,,,
Tell Me Why,Malaya,Latin,https://www.youtube.com/watch?v=ZNLA6ujaC_k,,,30638.0,222.0,,,,,,,,,,,,
06. Malaya - Tell me why,Malaya,Latin,,,,,,,,,,,,,,,,,
04.El Diablo,Malaya,Latin,,,,,,,,,,,,,,,,,
Refrain,Malaya,Latin,,https://open.spotify.com/track/150nZWPvp93QiEWdNgJNbX,,,,,,,,,,,,,,,
Temptation,Malaya,Latin,,https://open.spotify.com/track/7nOcJfwa5vcDXB3OYy5AuR,,,,,,,,,,,,,,,
Moira Dela Torre (KARAOKE VERSION) (CAMP SAWI OST),Malaya,Latin,,,,,,,,,,,,,,,,,
nose flute melody,Malaya,Latin,,,,,,,,,,,,,,,,,
Friends With A Superhero,Malaya,Latin,,https://open.spotify.com/track/3dpmIQsJIAz2tPb0jEnWIh,,,,,,,,,,,,,,,
Never Rains,Malaya,Latin,,,,,,,,,,,,,,,,,
Waka Waka,Malaya,Latin,,https://open.spotify.com/track/1M2oJOjoIzKLYAfUFRc0Pa,,,,,,,,,,,,,,,
temiar dream songs & alus,Malaya,Latin,,,,,,,,,,,,,,,,,
Perceivement (What Is Right),Malaya,Latin,,,,,,,,,,,,,,,,,
Chill Don't Give A Damn,Malaya,Latin,,,,,,,,,,,,,,,,,
#1 DJ,Malaya,Latin,,https://open.spotify.com/track/5xEkdmZEIzRxFkDxFULsEE,,,,,,,,,,,,,,,
If I Could Turn Back Time [Remixed by Danceforze],Malaya,Latin,,,,,,,,,,,,,,,,,
no promise,Malaya,Latin,,,,,,,,,,,,,,,,,
It's All Good (Prod. by @sikidote),Malaya,Latin,,,,,,,,,,,,,,,,,
Blameless (feat. Jacqui George),Malaya,Latin,,,,,,,,,,,,,,,,,
Moira Dela Torre (Halfway Point),Malaya,Latin,,,,,,,,,,,,,,,,,
New Recording 171 (ft. Ron Cha),Malaya,Latin,,,,,,,,,,,,,,,,,
Anxiety [Explicit],Malaya,Latin,,,,,,,,,,,,,,,,,
Bah Sain (Spirit of the Wind),Malaya,Latin,,,,,,,,,,,,,,,,,
Ikot,Malaya,Latin,,,,,,,,,,,,,,,,,
The Tales of Newton's Law Pt. 1 (ON ALL STREAMING PLATFORMS),Malaya,Latin,,,,,,,,,,,,,,,,,
Что тебе нужно?,Malaya,Latin,,,,,,,,,,,,,,,,,
Mon nom c'est,Malaya,Latin,,,,,,,,,,,,,,,,,
9.1.2020_song.3_r,Malaya,Latin,,,,,,,,,,,,,,,,,
12 - Malaya - Tell Me Why (smooth Radio Edit),Malaya,Latin,,,,,,,,,,,,,,,,,
Tell Me Why (Original U.S. Radio Mix),Malaya,Latin,,,,,,,,,,,,,,,,,
Moira Dela Torre (KARAOKE VERSION),Malaya,Latin,,,,,,,,,,,,,,,,,
Bandit,Malaya,Latin,,,,,,,,,,,,,,,,,
Clockwork,Malaya,Latin,,,,,,,,,,,,,,,,,
Dreamcatcher,Malaya,Latin,,,,,,,,,,,,,,,,,
Tell my why,Malaya,Latin,,,,,,,,,,,,,,,,,
