Name,Area,Spotify_Name,Spotify_ID,Similarity_ratio
CODE GEASS OST,JP,,,
CODE KUNST,KR,CODE KUNST,4WnO2VmlwdTX77ANsThWLQ,100.0
CODE ZTS LABEL,JP,,,
CODE-V,KR,Velvet Code,7EZWiujk2DXkuWUsSaUCKd,12.0
COLD KITCHEN,JP,Very Cold Kitchen,3e2JXncpjIzJSkyl3GL5Jo,21.0
COM2YOU,Latin,National Youth Music Theatre 2014 Company,0ywc9Rke0fTDJc5S9eHmyk,4.0
COMA-CHI,JP,COMA-CHI,1EGbVC1fE68gQaPrYEyr99,100.0
COMBINACION VALLENATA,Latin,La Combinación Vallenata,2Rerw09apss0UagVOvRNya,13.0
COMEBACK MY DAUGHTERS,JP,Comeback My Daughters,7wM7iIMQX2HrJCjASApbWW,24.0
COR!S,JP,Cornelio Vega y su Dinastia,3xNhaqwvNIAP57dWgMTP1d,6.0
CORE OF SOUL,JP,,,
CORN,JP,Ivan Cornejo,6PH3FLQAxtqYy46Zv08bpV,12.0
COUNTLOST,JP,Takuto Maeda from COUNTLOST,115FJe6XNAb0QWHwKEoBvM,50.0
CRAVITY,KR,CRAVITY,6FkhUhUwSPl3mGB6mmE8wn,100.0
CRAXY,KR,Black Craxy,4s4kMGri5OYRbRLHBBQgVX,12.0
CRAZY VODKA TONIC,JP,CRAZY VODKA TONIC,6ptRN6lSHvKAdKgHE3GAND,100.0
CRAZYNO,KR,Crazynote,3hSxYkWIQrZVt7HDW1r8s5,12.0
CRCK/LCKS,JP,CRCK/LCKS,1iCsnjNikUpDDGDAxBalTs,100.0
CRIPTON,JP,Cripton Beatz,6lZpiN9gaZqzHIlIn0OaXe,10.0
CROSS GENE,KR,CROSS GENE,5xKVZmAj8EnT9X9Acz1Qvv,100.0
CROSS HARD,JP,"Julia Laskowski, Walter Cross, Joshua Syna, Keith Vivens & John Hardesty",1sGnUNpABF3nZb1otUzlQq,10.0
CROSSNOESIS,JP,CROSSNOESIS,065uoGxJksVShm3a3cfq8W,100.0
CROWN POP,JP,CROWN POP,3FtYXhtLqaJfFkU1go2N7h,100.0
CRUDE PLAY,JP,CRUDE PLAY,7m3ldNTLaRmzDeXRu0oByO,100.0
CRUDEPLAY,KR,CRUDEPLAY,06yTGxuO647FOHrR2KetlU,100.0
CSJH,KR,CSJH The Grace,5KsQApoJGpsjbmuiRIFWQ1,44.0
CSR,KR,CSR,06MX3Ecb8PHyNFmq8irTWC,100.0
CSVC,KR,CSVC,1rwoW5emVXVussR5078FoK,100.0
CSVC 치스비치,KR,CSVC,1rwoW5emVXVussR5078FoK,62.0
CT/Luck Ganriki,JP,,,
CTS,JP,Cts Luh Wick,4kuBF2XgwbFH80IEnkUuQF,13.0
CUERDAS Y VOCES,Latin,Voces y Cuerdas de Cutervo,4ocXuuR5VF2USwINkDu7FI,10.0
CULA,JP,CULAS,6r1XyYg92BoN9jReh9MhrG,89.0
CVLTE,JP,CVLTE,3IVZ4DbJgnhOtXQruNdomA,100.0
CYA,KR,Cyanea,23tKZAP5ocrXB7S57YB3N0,22.0
CYBER RUI,JP,CYBER RUI,6kWLNH5QV9lGRhx2Kj7nA2,100.0
CYBERJAPAN DANCERS,JP,CYBERJAPAN DANCERS,7rzKhtENXniixwYOj6KrTC,100.0
CYHI,USUK,CyHi,18HVMQsV3tINaTyzT5UIjH,50.0
CYRIL DIAZ ORCHESTRA,Latin,Cyril Diaz and His Orchestra,77p751SfcDc5hkECYWyzzF,21.0
CZN,Latin,CZN,4AXLKUKQYoQHLw8Kb4WHd3,100.0
Ca$his,USUK,Ca$his,3PDMMt0Ip2WHysoAOEAdBq,100.0
CaSSETTE CON-LOS,JP,Tatsumi Akira & the CaSSETTE CON-LOS,4o8koLUDeYz8VWYnQNLXOj,62.0
CaYOCO,JP,CaYOCO,7remwqXRmgY7eQwmj0RthC,100.0
Cabaret Diosa,Latin,,,
Cabaret System,Latin,,,
Cabas,Latin,Cabas,3W4lVkySjtIvd67UUg0F3i,100.0
Cabijazz,Latin,Cabijazz,0FGxEYwba6KV46amHSq4I8,100.0
Cable Head,Latin,Cable Head,1aAzUBTmIhfgMXZiI8Evvz,100.0
Cabron,Latin,Cabron,0cw3wLz2S9ryZXmL0vWWQF,100.0
Cabuya,Latin,CABUYA Mc,5SzGbGO7P0k3KbxU1vJbGO,13.0
Cachao,Latin,Cachao,1Qa5p9ajnRIvq7bfsdtzqQ,100.0
Cachao (Israel López),Latin,Israel 'Cachao' Lopez,3KE87Vm2Nd35XiHkKIEudX,52.0
Cachao Y Su Orquesta,Latin,Cachao y Su Orquesta,0FC1xpcZV8IhfVpO6ZN3g6,95.0
Cachao y su Combo,Latin,Cachao Y Su Combo,3LD8AIHtzmk7Un72VElLx2,88.0
Cachao y su ritmo caliente,Latin,Cachao y su ritmo caliente,6Cm2WQB7hqlIslN7cImwQN,100.0
Cache Royale,Latin,Cache Royale,7pSzOSruMrZUtYmjoFbNgE,100.0
Caché,Latin,Cache 22,3QuF5ft8mfTGt95lfN4uqi,62.0
Cacique,Latin,Los Caciques de San Luis,5TnMKffD6j6SqGFz7VvTXx,45.0
Cacique Paraguayo,Latin,Cacique Paraguayo,4Y6UEjYNIqPcxadKfH3a2c,100.0
Cacique´97,Latin,cacique'97,33t1sk0KBtX3FxfAyWsSkc,80.0
Cacoy,JP,Costas CACOYANNIS,3Uy0XsbZIaGnvEggn5K4UE,18.0
Cactus,USUK,The Cactus Blossoms,7kWwQAe9JnYNMk4kuEe73S,48.0
Cae,Latin,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,38.0
Caefe Tacuba,Latin,,,
Caelan,JP,Caelando,7KupsFSZuOm5MuWdNrVy5m,86.0
Caelum,JP,Caelum Quietude,15RyADdGNfAPGSE3Q1Xd8T,57.0
Caesars,USUK,Caesars,4rGrN4XDYhP6dUAZMvcuHr,100.0
Caetano Veloso,Latin,Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ,100.0
Cafe Havana,Latin,Havana Cafe Music,6l7zto74t5jnl276QBuv0h,43.0
Cafe Music BGM channel,JP,Cafe Music BGM channel,3yKoHgjtyenCOIRaD2Gghu,100.0
Cafe del Mar Volumen Doce :: Alejandro De Pinedo,Latin,,,
Cafe lounge resort,JP,Café Lounge Resort,67iEVCLu5Zmw1TgynwLgqI,83.0
Cafeine,EU,Xavier Cafeine,06FqAbias4Hxxt7JP9iWWU,67.0
Cafundó +10 Orquesta,Latin,,,
Café Brasil,Latin,Bossa Nova Navideño para Cafeterías en Campinas (Brasil),05gUBuQuKbyJ6btvNOnwVJ,30.0
Café Quijano,Latin,Café Quijano,2ECP3nWC88LaFz4oQzTo3Z,100.0
Café Tacvba,Latin,Café Tacvba,09xj0S68Y1OU1vHMCZAIvz,100.0
Cafι Tacuba,Latin,,,
Cage the Elephant,USUK,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,94.0
Caifanes (Jaguares),Latin,,,
Caio Bosco,Latin,Caio Bosco,2JJVrRQC7LKWXxunCl5Vty,100.0
Caitlyn Smith,USUK,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,100.0
Caitro Soto,Latin,Caitro Soto,2KVBg0rsxwZWG6YKPvrPZ3,100.0
Caixa Cubo,Latin,Caixa Cubo,21qaghmwHc92BQif0cdi8P,100.0
Cajun Dance Party,USUK,,,
Cake,USUK,CAKE,6A43Djmhbe9100UwnI7epV,25.0
Cal Tjader,Latin,Cal Tjader,3XOVABzceOUTbR3iEz0ImO,100.0
Cal Tjader - Carmen McRae,Latin,,,
Cal Tjader Mambo Quintet,Latin,Cal Tjader's Modern Mambo Quintet,7nMKD8CMbbaNmvhPEymbaD,84.0
Cal Tjader's Modern Mambo Quintet,Latin,Cal Tjader's Modern Mambo Quintet,7nMKD8CMbbaNmvhPEymbaD,100.0
Calacas Jazz Band,Latin,Calacas Jazz Band,2ouD4oXicYc0AOFRjm2hIr,100.0
Calacote,Latin,Calacote,52PhGA4a6erATMkWfLuFvO,100.0
Calamidad Garcia,Latin,,,
Calaven Y Su Orquesta,Latin,Calaven Y Su Orquesta,5qh8D2r24YlkM90Xfy46vf,100.0
Calendars,JP,Burning Calendars,4ag5X6O0jrToByeN5YuCpy,69.0
Caleta Celestial,Latin,,,
Cali All Stars,Latin,California Reggae All-Stars,1go2lX0Z6KfFwZbQPZbJ7T,63.0
Calibre 50,Latin,Calibre 50,4jogXSSvlyMkODGSZ2wc2P,100.0
Calichal,Latin,,,
Calie Morgan,KR,Calie Morgan,5e3A2Vzy6CfhZMveIc80KQ,100.0
Calientamorros,Latin,,,
Calimero,JP,Calimero,5rkEUp6n5McKVGssGV5edl,100.0
Calixto Ochoa,Latin,Calixto Ochoa,1kclvXVC4HRnMB8QtJRBDc,100.0
Call Lee,KR,Calla Lee,2QLn7fseG2Rus47NE4LyEU,94.0
Callaghan,EU;Latin,Harry Callaghan,0CZEqMfdBYoVnBmoUxwnS5,75.0
Callasoiled,JP,callasoiled,7aZvrOvlYcdjv1KjjnoFzc,91.0
Calle 13,Latin,Calle 13,0yNSzH5nZmHzeE2xn6Xshb,100.0
Calle 13 Feat. Omar Rodríguez,Latin,,,
Calle 13 Ft ruben blades,Latin,,,
Calle 13 y La Mala Rodríguez,Latin,,,
Calle Kristiansson,EU,Calle Kristiansson,6YGGwN2ZBeoWmVcpYvuZeo,100.0
Calle Salvador,Latin,Calle Salvador,0bcsiUQQdhtVnXVLvJ8gVj,100.0
Calle Vapor,Latin,Calle Vapor,2OVURSjT0iDO5S4zxikeM9,100.0
Callejón Bendito,Latin,,,
Callista Clark,USUK,Callista Clark,5aizOVB0aFinBgezLPkhnm,100.0
Calm feat. Spiritual African Nova,JP,,,
Calma Carmona,Latin,Calma Carmona,3cwyykLjgXZ09CV661ZO8q,100.0
Calmera,JP,Calmera,5EQqINW9nAQs8lw8BzjQXw,100.0
Calypso Rose,Latin,Calypso Rose,56QlZ0AFfkaaHyANLVkg5h,100.0
Caló Ft. Margarita,Latin,,,
Cam,USUK,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,35.0
Cam'ron,USUK,Ronda Dos Quatro Caminhos,7sDKdy71UBEHppX71GruGn,25.0
Camagüey,Latin,Hey Hey Camaguey,0DOadkS5Kr2hnrkkGCS9uo,58.0
Camarão,Latin,Christian Camarao,4NEvQksVxrvuGT3DnNoXqm,50.0
Camarón de la Isla y Paco de Lucía,Latin,,,
Cambalache,Latin,Orquesta Cambalache,37871O5vxz8wC01keBQrfZ,69.0
Camboy Estevez,Latin,Camboy Estevez,4FV6Sv8k49An0wRDIOseuw,100.0
Camel,USUK,CamelPhat,240wlM8vDrf6S4zCyzGj2W,71.0
Cameo,USUK,Cameo,545idYhdloaSlLGBY8E9u2,100.0
Camila,Latin,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,60.0
Camila Luna,Latin,Camila Luna,1aMXU2xuC6FdOyD7SFdL3X,100.0
Camila Nebbia,Latin,Camila Nebbia,6XNVDc3TypLe9HsnW53yYA,100.0
Camileazy,Latin,Camileazy,7Ah5telBztRW6NPF8NBcr0,100.0
Camilla,KR,Camilla Trøen,2gm2VpK4LhYZrUsqRUIT3l,70.0
Camille Huyền,VN,,,
Camille Rae,USUK,Camille Rae,0K7FeOnoUjXPmqULtCr8qT,100.0
Camilo Azuquita,Latin,Camilo Azuquita,33qcNizFNqjUg26zO9zBvj,100.0
Camilo Echeverry,Latin,Camilo Echeverry,3mJdi0G6tANVMvDmLSDVf8,100.0
Camilo Sesto,Latin,Camilo Sesto,2Cy7KBSkqu7otJfuMTWT7Y,100.0
Caminos De America,Latin,,,
Camkytiwa,VN,Camkytiwa,1r5xw0wGc0JfSaHjzyKMv2,100.0
Camp Cope,USUK,Camp Cope,6OtUfATGYDnx5O23FP6C2s,100.0
Camp Lo,USUK,Los Campesinos!,6FlOCziOXI157pvUREAh3E,45.0
Campaign101,EU,,,
Campanas De America,Latin,Campanas De America,6mxeNGzSqmSZQLKFXSAKGL,100.0
Campeche Show,Latin,Campeche Show,3ecm0ZCTUOZSNuHX3NcShh,100.0
Camper Van Beethoven,USUK,Camper Van Beethoven,1JXB7XQ9hjLB5pnr1eowKR,100.0
Campesino,Latin,Los Campesinos!,6FlOCziOXI157pvUREAh3E,75.0
Campo',Latin,Alex Campos,6slyJwua5e5GuhuP82sTHR,59.0
Camry,JP,Camryn Levert,2HtNeBOFredlrp4D0LLyLB,56.0
Can,USUK,Natanael Cano,0elWFr7TW8piilVRYJUe4P,38.0
Canaan Cox,USUK,Canaan Cox,6LcdklijxllKGfl4FWiv3D,100.0
Canaan Smith,USUK,Canaan Smith,0q2lY1ZzFckzciuoMtUvck,100.0
Canappeco,JP,,,
Canario y Su Grupo,Latin,Canario y Su Grupo,3nJOwQPbIw6UJUycDKmVyp,100.0
Candeias,Latin,Candeias,39uizxoApgygEbDdJ9GEBA,100.0
Candela All Stars,Latin,Candela All Stars,5u8NMl8iMnZU4WjD68j9qq,100.0
Candela Azul,Latin,Candela Azul,5Sf74b3GMuEvTrCawGrc0S,100.0
Candela Mi Son,Latin,,,
Candelario Zamudio,Latin,,,
Candeleros,Latin,Candeleros,33M45m7aNHEKqxhW7bDEvx,100.0
Candi,KR,The Unlikely Candidates,4hwJwkgsufeilLXS1ZfJqq,36.0
Candi Staton,USUK,Candi Staton,3S34Unhn5yRcaH5K9aU5Et,100.0
Candidate for Goddess,JP,,,
Candido,Latin,Joyce Cândido,3KlU8ZNbRdGSe2hGY5aUF9,60.0
Candido Fabré,Latin,Candido Fabre,0uPFB0BZN10qcwJB3mP5ig,92.0
Candido Fabré y su Banda,Latin,Candido Fabre Y Su Banda,1MRTLeDvLYKyRwArZqcv7g,88.0
Candido; Gracielo,Latin,,,
Candita Batista,Latin,Candita Batista y sus Tambores Batá,6leIOoidVlkbUkqWxMelfC,60.0
Candlebox,USUK,Candlebox,3R6c2tWDBeYB1GncjLMn9n,100.0
Candlemass,USUK,Candlemass,7zDtfSB0AOZWhpuAHZIOw5,100.0
Cando,KR,The Candomino Choir,7FwENFVqKFpfyD7sQfkdR1,42.0
Cando feat. Kasper,KR,,,
Canela Palacios,Latin,Canela Palacios,2DHW8x1a0c0hSdjQofKVGN,100.0
Canhoto da Paraíba,Latin,Canhoto da Paraíba,3nGA9s6UgJ97v5oCFLlccM,100.0
Canibus,USUK,Canibus,2lQvoGjN6jJfsAkaywtgrB,100.0
Caniche con Cortada Sin Número,Latin,,,
Canilla Libre,Latin,,,
Canned Heat,USUK,Canned Heat,27a0GiCba9K9lnkKidroFU,100.0
Cannonball Adderley,Latin,Cannonball Adderley,5v74mT11KGJqadf9sLw4dA,100.0
Cannonball Adderley; Machito; Macito,Latin,,,
Cansei de Ser Sexy,USUK,,,
Cantautores de Ilhona,Latin,Cantautores de Ilhona,5vh1G7s0KRvhFwasuthQLe,100.0
Cantina y su Combo,Latin,Cantina Y Su Combo,4TPybqX1I0ZB2a91g4tY8S,89.0
Cao Duy,VN,Cao Duy,7bUPEAD8orM9EnvtGY8vYN,100.0
Cao Minh,VN,Cao Minh,3Hw45v7VbVN1b8jZE0kOvY,100.0
Cao Ngọc Cú,VN,Cao Ngọc Cú,4gq2n71aH9oJR3e3DglYSo,100.0
Cao Thai Son,VN,Cao Thái Sơn,2VUAd7F7SCWs7gYMGAQVxK,83.0
Caos Caos Caos,JP,Caos,7aTwbcPoqJOzeEh96WHxrp,44.0
Capelú,Latin,Edmilson Capelupi,7nMlOIkHjfh1TR0QaZepPS,43.0
Capital Cities,USUK,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,100.0
Capital Scandal Ost,KR,,,
Capitan Melao,Latin,Capitan Melao,5ghw7HLIHbwzZnhXQ5R3ZI,100.0
Capitán Del Espacio Y Su Cumbia Intergaláctica,Latin,Capitan del Espacio y Su Cumbia Intergalactica,0XGjub4GwoZIshsCTw5LKE,91.0
Capitán Pachamama,Latin,Capitán Pachamama,15ZD4iAAoqBA8qKwSnwEgF,100.0
Capone-N-Noreaga,USUK,Capone-N-Noreaga,6KVPfr3ujUkKOrJf4QeRWD,100.0
Capricho Huanca,Latin,Capricho Huanca,4dcGPpGRpNJPgQoJGtjFag,100.0
Capris,JP,The Capris,42SCX0E1m3YSaY2l3zHVJ4,75.0
Captain Beefheart,USUK,Captain Beefheart & His Magic Band,2k8kY9zHUWxuTtwV4UutHw,67.0
Captain Beyond,USUK,Captain Beyond,0b4SurbppI0Uhv40rlkCj0,100.0
Captain Credible,EU,Captain Credible,36nsRvk897JMHH9xbyOMTX,100.0
Captain Harlock,JP,,,
Caracastheband,Latin,,,
Caracola,USUK,KD La Caracola,4C1zea33GCcaanKPvTbiGy,73.0
Caramelo Son,Latin,Son de Caramelo,5gzItD9gBzlhK1B0HTSJcN,59.0
Caravan,USUK,Caravan Palace,37J1PlAkhRK7yrZUtqaUpQ,67.0
Caravan Gypsy Swing Ensemble,Latin,Caravan Gypsy Swing Ensemble,0EGvsgq6T2VrDg55OKtiWG,100.0
Caravana,Latin,La Caravana Magica,66LlAqQ9e0KHIsjkPj1Khl,62.0
Cardeilhac,EU,Pascal Cardeilhac,77CZ8p0nJUQlQAOfnYwJLf,74.0
Cardenales De Nuevo León,Latin,Cardenales De Nuevo León,0GpuSge5ffZ053NhXxgQkV,100.0
Cardiacs,USUK,Streetlight Cardiacs,7hvs1eZPHzqZwiJS0Jvf7Q,57.0
Cardian松の木,KR,,,
Cardiel,Latin,Cardiel,0c6kjkK1AtFKYJ38B14wO6,100.0
Cardin,VN,Charlotte Cardin,1G0YV9WooUBjrwDq0Q7EFK,55.0
Cardin Nguyen,VN,Cardin Nguyen,24jQAoi7cIX1LFlGfDqf2B,100.0
Caribe Son,Latin,La Sonora Del Caribe,6CGuITmdHDHK23TALB7Jwt,40.0
Caribs,Latin,Carlos Malcolm & His Afro-Caribs,0OHaDoppjQotlrnaZdwFu3,32.0
Caridad Hierrezuelo y Conjunto Caney,Latin,Caridad Hierrezuelo y Conjunto Caney,1t1IJxjFyaXhWuZUtAzIMu,100.0
Carl Anton,EU,Antônio Carlos Jobim,3pO5VjZ4wOHCMBXOvbMISG,33.0
Carl Barât and the Jackals,EU,Carl Barât,4witOSloY5fbZOrzjyhpzk,56.0
Carl Carlton,USUK,Vanessa Carlton,5ILrArfIV0tMURcHJN8Q07,67.0
Carl Douglas,USUK,Carl Douglas,5Pqx4mXYDGIDcg8E5FYjZ8,100.0
Carl Perkins,USUK,Carl Perkins,5hIClg6noTaCzMu2s5wp4f,100.0
Carl Thomas,USUK,Carla Thomas,1QAGLCom3FHTTiuRFsjzOj,96.0
Carla,KR,Carla Morrison,0XK6kT7xcZAlcYrNjOgzJe,53.0
Carla Alexandar,Latin,Carla Alexandar,14zkDI228fPuYfZpH9m4yr,100.0
Carla Bley,USUK,Carla Bley,4Byg6TGm4z9TEkUDvEJBGO,100.0
Carla Bruni,USUK,Carla Bruni,1HVwzNriKEjaeE06okqSpx,100.0
Carla Prata,Latin,Carla Prata,7vWp4MLdsECG1Dmu5NDLRS,100.0
Carla Thomas,USUK,Carla Thomas,1QAGLCom3FHTTiuRFsjzOj,100.0
Carlene Carter,USUK,Carlene Carter,2wKZKjNTOtH2vjxIsUBZqY,100.0
Carlinhos Brown,Latin,Carlinhos Brown,5jvQoouPSDvUEwynz5KPpv,100.0
Carlito Olivero,Latin,Carlito Olivero,6Nm6C6IBVGA2LahxuWn60h,100.0
Carlo Gless,Latin,Carlo Gless,0JHf76hafaLMLN3BXSCFBm,100.0
"Carlos ""Patato"" Valdes",Latin,,,
Carlos 'Patato' Valdes,Latin,"Carlos ""Patato"" Valdes",44ke3e2FDrmL8FSXqCj9CS,91.0
Carlos Acuña,Latin,Juan Carlos Oviedo y Los hermanos Acuña,2JHgGo9vh9O3SEs8gGHFFt,47.0
Carlos Alberto,Latin,Carlos Alberto,0kEpWFHMh186TStWV1VZdc,100.0
Carlos Argentino,Latin,Carlos Argentino,0QgnnEBmmhKUXaieGi5Ai1,100.0
Carlos Argentino Y Sonora Matancera,Latin,,,
Carlos Baute,Latin,Carlos Baute,3smfreCkyJt7bShaTYpG77,100.0
Carlos Baute y Marta Sánchez,Latin,Made famous by Carlos Baute y Marta Sanchez,5Fvj0feqheP3s1pfypJdNc,76.0
Carlos Bravo,Latin,Carlos Bravo,59DloGyh4IDvlJh6CAPFaA,100.0
Carlos Buti,Latin,Carlos Buti,39F3OATgnDJCkiG054Eagk,100.0
Carlos Carty,Latin,Carlos Carty,2eheuSryhNKRe1LO45SoER,100.0
Carlos Chagas,Latin,Carlos Chagas,3y6jK03LKw3b0e5e2txvD5,100.0
Carlos Cipa,USUK,Carlos Cipa,23Yv6j1axUmPPo5M6u6erO,100.0
Carlos Cuevas,Latin,Carlos Cuevas,5oyTT8C73YIMhLyuXYLtiL,100.0
Carlos David,Latin,Carlos David,0KmnidQUeuTEgPh8NhqpdY,100.0
"Carlos Díaz ""Caito""",Latin,,,
Carlos D’ Castro,Latin,Juan Carlos Rey De Castro,0WqvCPQBrhhNCcojXWfRia,73.0
Carlos Gallardo,Latin,Carlos Gallardo,5p7qfeIIpcwrhk8SPvDirr,100.0
Carlos Garcia,Latin,Carlos Garcia,0E0e99lkRilDoRKyxaAyNg,100.0
Carlos Gardel,Latin,Carlos Gardel,05Q9xndTxhXhD5trpmTtfU,100.0
Carlos Gaviola,Latin,Carlos Gaviola,2r1x2LchSGdx2kYT7TX87Z,100.0
Carlos Haire,Latin,,,
Carlos Hayre Y Su Orquesta,Latin,,,
Carlos Hernández,Latin,"Juan Carlos Negron, Virginia Hernandez & Iris Pagan",7ltmy12wcPZkwsjEnJiWwB,45.0
Carlos Lambertini,Latin,Carlos Lambertini,4v5tpv2CUGXsVUNkUwhqMI,100.0
Carlos Lico,Latin,Carlos Lico,3CFnY1i5FrsN9P4B7drTba,100.0
Carlos Marquez,USUK,Carlos Marquez,75CrHvmcBqBkamAT1ANKyU,100.0
Carlos Mata,Latin,CARLOS MATA,33cH4iz0KsL1AoAVCdaap2,27.0
Carlos Maza,Latin,Juan Carlos Sainz-Maza,67PY31YV94ge5PZ2LuhMLg,67.0
Carlos Mejía Godoy y el Taller de Sonido Popular,Latin,,,
Carlos Miranda,Latin,Carlos Miranda,0QgfQEISDEey1monIyBnhY,100.0
Carlos Miúdo,Latin,Carlos Miúdo,4wafrLBczSlhueHoo4ZtGJ,100.0
Carlos Olivero,Latin,Carlos D. Oliveros,3mEwshNF1UxiFFDmjBToBc,88.0
Carlos Ortega And His Latin Combo,Latin,,,
Carlos Paredes,Latin,Carlos Paredes,09QKM6TeXgj3h5sDrLI0EU,100.0
Carlos Peña,Latin,Carlos PenaVega,55I8hJGKx6qhra9J4Du9DP,77.0
Carlos Pizarro Y Su Orquesta Del Broadway Casino,Latin,,,
Carlos Ponce,Latin,Carlos Ponce,4ff5IojFqry4841QjwULTV,100.0
Carlos Prado,Latin,Carlos Prado,50zTFBEDiBht8BQVZA96xN,100.0
Carlos Puebla,Latin,Carlos Puebla,3oT0HhzV9wN9sVji6Hjvx6,100.0
Carlos Puebla Y Sus Tradicionales,Latin,Carlos Puebla Y Sus Tradicionales,5g4omGP1czs4QazRYK3HHK,100.0
Carlos Rivera,Latin,Carlos Rivera,39yVoqm6sYFvvqF1RciUVf,100.0
Carlos Saavedra,Latin,Carlos Emiro Saavedra,2Xs57vP1uT1NX3ShZLt9RK,83.0
Carlos Salcido con El Mariachi De Pepe Villa,Latin,,,
Carlos Salcido con El Mariachi Mexico de Pepe Vil,Latin,,,
Carlos Santana,Latin,Carlos Santana,0MsXN56oNCyqorqEPViWgQ,100.0
Carlos Santana ft. Chad Kroeger,Latin,,,
Carlos Unger,Latin,Carlos Unger,6HjZFRvUOPRuaPNzUxtqWf,100.0
Carlos Varela,Latin,Carlos Varela,2KVT6XgP2vgdUat355J7hy,100.0
Carlos Vieco al al Piano y su Conjunto,Latin,,,
Carlos Villalobos,Latin,Carlos Villalobos,27h8wl58QoaEsyjl8qKWjU,100.0
Carlos Vives,Latin,Carlos Vives,4vhNDa5ycK0ST968ek7kRr,100.0
Carlos Y Jose,Latin,Carlos Y Jose,2IRfUbSEqoOzedNHXVD1Xb,100.0
Carlos Z. Quispe,Latin,,,
Carly Comando,USUK,Carly Comando,7otEnuPUUfrDT1iYHUo7KP,100.0
Carly Pearce,USUK,Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72,100.0
Carly Rae Jepsen,USUK,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,100.0
Carly Simon,USUK,Carly Simon,4FtSnMlCVxCswABUmdhwpm,100.0
Carmela Y Rafael,Latin,Carmela Y Rafael,7AHbEJzagdhCQ1QcLu0dJx,100.0
Carmen De Mairena,KR,,,
Carmen DeLeon,Latin,Carmen DeLeon,6vVKjeD0dvsg5EVMEUxI1l,100.0
Carmen Delia Dipini,Latin,Carmen Delia Dipini,6DmGRDkFsjh9CAdjzcueSL,100.0
Carmen Flores,Latin,Carmen Flores,6efd0gTHHYyDCshqP4aFRx,100.0
Carmen Jara,Latin,Carmen Jara,6v3uCg2Gq1k6ZhBuIg8AEu,100.0
Carmen Maki,JP,Carmen Maki,5SiSmo8EbE6igPkcJ3SRLQ,100.0
Carmen Miranda,Latin,Carmen Miranda,7iSJhi05cFvFylzw921y3H,100.0
Carmen Rivero Y Su Conjunto,Latin,Carmen Rivero Y Su Conjunto,4xtmYfec6gCSbTiZv4NRp6,100.0
Carmen Serra,Latin,Carmen Serra,5B0V9BI6rwfpSAAU902vzH,100.0
Carne Cruda,Latin,Carne Cruda,7MCmkauvZcYL5u1aWtuRqY,100.0
Caro kissa,JP,Caro kissa,76b9mzzyOWIhXDaNJLWrVc,100.0
Carol Douglas,USUK,Carol Douglas,7xcXR8rEj6eRPVMFjUNtBe,100.0
Carol Kim,VN,Caroline Kim,28h7iPsRybQuhOMqossX2P,86.0
Carola,USUK,Carola,3uFum0NCM1PtmCO0MwsOAt,100.0
Carole King,USUK,Carole King,319yZVtYM9MBGqmSQnMyY6,100.0
Carolina Camacho,Latin,Carolina Camacho,0yIk2w5fMTibMpkEUKaaLA,100.0
Carolina Gaitán - La Gaita,Latin,Carolina Gaitán - La Gaita,29PgYEggDV3cDP9QYTogwv,100.0
Carolina Liar,USUK,Carolina Liar,0OuSnRyi1OkLPkR4AqzJwi,100.0
Carolina Ross,Latin,Carolina Ross,5wx70QuZtxRUIIYek3RSaV,100.0
Carolina Sabino,Latin,Carolina Sabino,5mmsJuzxJs0N486HHfVUyn,100.0
Carolina de Holanda,Latin,Carolina de Holanda,18rtV50AvX5pTaiyjiB88z,100.0
Carolina y Mariano,Latin,,,
Caroline Rose,USUK,Caroline Rose,06W84OT2eFUNVwG85UsxJw,100.0
Caroline af Ugglas,USUK,Caroline af Ugglas,0gsiXahJ8QLRP2pad1DzNj,100.0
Carolyn Dawn Johnson,USUK,Carolyn Dawn Johnson,0SwVn4s8PdhY9XQhi9SetC,100.0
Carpenters,USUK,Carpenters,1eEfMU2AhEo7XnKgL7c304,100.0
Carpet Stains?,KR,,,
Carrie Underwood,USUK,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,100.0
Carrilio,Latin,Carrilio,0oQW2Jyh17sM1r1XzFKc6L,100.0
Carrying Goodness,USUK,Carrying Goodness,5Z5A85ZUcVJDRlkYmKR23l,100.0
Carsten Dahl,EU,Carsten Dahl,4CSBqdnCyXayFaZR10Pvda,100.0
Cartel,USUK,Cartel De Santa,07PdYoE4jVRF6Ut40GgVSP,57.0
Carter Faith,USUK,Carter Faith,4X5CTYQmx1NNyz9S1IpNko,100.0
Casa De La Trova,Latin,Trova Casa de la Cultura Celaya,7kEWAy5ZECwpDmryFajnK3,21.0
